sweep_family,problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,grid_size,n_states,n_actions,gamma,x0,goal_state,pit_states,terminal_states,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,elapsed_seconds,run_idx
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,1e-05,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.84,-1.030836265869297,-1.0071740988637718,0.2912902878161257,1.0,-0.82274123760695,-0.8227412376069501,0.0,10.418500487296935,-241.94458655301264,27.2500005446998,10.641072870910945,2996.6200470618087,3.3090021022133387,3.975270361673968,0.0563815001898242,1440.9160748359282,322
main_ablation,deterministic_10grid,fenchel_mirror,10000,0.001,0.01,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.83,-0.9869235523169018,-0.9774153497951744,0.1819544467736898,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.0991455876807436,-10.54969698468619,1.351209995898694,-0.0020015186871017,152.22858940127426,0.0379225350149928,0.1823676377860779,0.0035462077100879,3381.6792278438807,339
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.001,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.81,-1.0153078471125696,-1.0029984661270692,0.2446769201855513,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.0659634041281393,-19.957729021745426,2.829538103706681,0.036015534890644,292.83414950761056,0.2824563440885863,0.4698645584995743,0.0136288544346967,850.0139234659728,359
main_ablation,deterministic_10grid,fogas_diag,10000,0.001,3e-05,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.8,-0.9770978401688368,-0.9740868133573226,0.2510373873227222,1.0,-0.82274123760695,-0.8227412376069501,0.0,2.8868627877791644,-87.53685444214756,4.818748716913959,3.1213877851257865,1656.3506369853394,2.468233670658684,2.404012420950446,0.0706746686509963,3552.6325812279247,265
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,2.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.8,-0.98198980036093,-1.0200194922643957,0.1494278779451811,1.0,-0.82274123760695,-0.8227412376069501,0.0,-62.854873303077554,-178.66313370131755,37.14506452507053,-62.68119237471447,5597.048005351577,0.7827806569332683,19.060008610485763,0.0405431011280081,1373.7964027218986,284
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,3e-05,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.8,-0.9947272229982596,-0.9727156042346524,0.243157794234425,1.0,-0.82274123760695,-0.8227412376069501,0.0,2.7359951148735417,-66.40004277983675,4.884898395890716,2.940056831795225,1674.8414043693729,2.225345713141824,1.634985004014268,0.053565320622227,1537.4027425020467,333
main_ablation,deterministic_10grid,fogas_diag,10000,0.001,0.001,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.8,-1.0167652015665525,-1.004089879224758,0.2471240289402309,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.1266662155833016,-20.081917761759943,2.7566494367404952,-0.0262944204332616,293.58653956991543,0.2541517951484213,0.5323981750886708,0.0110974875975786,3693.124006565893,272
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,1e-05,5.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.8,-1.024746873397688,-1.0099046527942233,0.30571003485609,1.0,-0.82274123760695,-0.8227412376069501,0.0,7.17968235814903,-236.6158182416744,29.180886361559946,7.382953429360555,3008.0051978611577,2.6019063048838413,3.950862119179196,0.0626837064623703,1341.7612143461592,321
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.0003,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.79,-1.0253224285992917,-1.0007914768058834,0.2627879364309622,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.2076547202451149,-21.187992602331107,2.283923732699587,-0.106347095935211,332.365939524746,0.8360291480491132,0.8689638071322908,0.0206011294011036,1173.0088213870768,352
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,5.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.0183622297090595,-1.040976167590732,0.1480799752262484,1.0,-0.82274123760695,-0.8227412376069501,0.0,-54.02838780913629,-197.5143295918045,45.971545243960925,-53.84705391535003,5660.446885501225,0.8975993094446525,19.119100352379075,0.0449881880742842,1207.0467758849263,277
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.0183622297090595,-1.040976167590732,0.1480799752262484,1.0,-0.82274123760695,-0.8227412376069501,0.0,-54.02838780913629,-197.5143295918045,45.971545243960925,-53.84705391535003,5660.446885501225,0.8975993094446525,19.119100352379075,0.0449881880742842,1237.43456166517,275
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,10.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.0183622297090595,-1.040976167590732,0.1480799752262484,1.0,-0.82274123760695,-0.8227412376069501,0.0,-54.02838780913629,-197.5143295918045,45.971545243960925,-53.84705391535003,5660.446885501225,0.8975993094446525,19.119100352379075,0.0449881880742842,3061.714108400978,312
main_ablation,deterministic_10grid,fogas_diag,10000,0.001,0.0003,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.022504208484737,-1.0088076260405534,0.2937044153126678,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.1176774814856256,-20.39571515989257,2.5096563667999736,-0.0219050536922955,341.231192831578,0.4300841125906661,0.6398885334580996,0.0270519163791007,2550.817713299999,253
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.001,5.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.037053260580647,-1.0317055821921588,0.2929338101729234,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.1374943778882134,-48.82096019434083,6.760439999704389,-0.0347453864488967,657.8379753655533,0.1626553750663956,0.8806157281176245,0.0084693033246891,842.5235940830316,360
main_ablation,deterministic_10grid,fogas_diag,10000,0.001,0.0003,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.78,-1.101776169975804,-1.062876305417734,0.2710350955078283,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.3385614048353664,-12.698877109189564,1.4425114197947329,-0.229049862396767,300.41832865166987,0.6138596299064053,1.1429708204189843,0.0332062978717153,3662.132294116076,269
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.0003,5.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.74,-1.0525337494098557,-1.035090167339969,0.2930857054316577,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.0460493513997652,-48.16420711031002,6.759898463513644,0.0585736239475489,637.8373204844299,0.4812525288445938,1.025238189431048,0.0144807995844095,1099.7142108269036,355
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0003,1.0,2.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.74,-1.089437032222336,-1.101037878180643,0.202651837849136,1.0,-0.82274123760695,-0.8227412376069501,0.0,-73.01957211943063,-224.5644178491156,26.980345914899,-72.75727519568082,6952.436474544956,0.2781436168371653,13.504142746631604,0.0284179169975522,3296.85297048511,332
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,1e-05,0.01,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.73,-1.109450986258787,-1.0488650731774871,0.3776023335633615,1.0,-0.82274123760695,-0.8227412376069501,0.0,7.516028636474262,-247.8997182230119,22.59319525618176,7.734854261971598,2948.6023700669366,4.726858116764363,4.981597284311032,0.0628084942901041,1338.657889959868,315
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.0001,5.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.71,-1.0341972087538511,-1.014577664844698,0.3308241491069164,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.4377745643800104,-38.65253118169738,6.267611345127933,-0.341363351932952,493.04648260233824,0.8090931421204337,1.577838645851077,0.0216224616737385,1316.7740688829217,343
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0001,1.0,2.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.68,-1.152584704774307,-1.1009205542204197,0.3288246857679709,1.0,-0.82274123760695,-0.8227412376069501,0.0,-66.27463478380886,-185.228891963235,33.72526686071008,-66.09544075669706,5697.948000872243,0.3949491394685195,16.95669439732944,0.0428682326664432,1271.477615536889,289
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0001,1.0,1.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.64,-1.1368930179126848,-1.1615679709765625,0.2362411377192364,1.0,-0.82274123760695,-0.8227412376069501,0.0,-84.40498142974212,-148.16239984319742,15.594965528422136,-84.21876301176316,5953.64137255198,0.1942966388655051,15.622985244975911,0.0390920559176342,1229.0481276579667,282
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0003,1.0,1.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.64,-1.192222984316149,-1.1596265307901097,0.227133745275672,1.0,-0.82274123760695,-0.8227412376069501,0.0,-86.69312080337147,-164.87129746409337,13.306826437930116,-86.4263435231946,7157.809603829118,0.1066165301607335,13.31043695747204,0.0404321633522966,2858.967003059108,319
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.001,1.0,1.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.58,-1.1570472664639728,-1.1511528998778222,0.2255064212196042,1.0,-0.82274123760695,-0.8227412376069501,0.0,-87.44338269552729,-174.6218220004517,12.556566585953348,-87.10757888005467,8057.168751575346,0.0226134127904547,12.556969508086372,0.041226085487988,3712.122497909004,341
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.001,1.0,2.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.55,-1.1404933290725054,-1.183254810451452,0.1892370994339877,1.0,-0.82274123760695,-0.8227412376069501,0.0,-74.59137502343165,-245.3846179276836,25.408545517248903,-74.2396097534696,8123.134100446186,0.0465046909114948,12.705803190316852,0.033233697569192,1532.9746109619737,304
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.001,1.0,0.5,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.53,-1.178840156325203,-1.2709496026108689,0.2931198736311663,1.0,-0.82274123760695,-0.8227412376069501,0.0,-93.72884045671576,-136.81707462646483,6.271114995787212,-93.43215929843592,7628.010122792188,0.0054781565604916,12.542405088509296,0.0458109373919113,1351.2561665179674,295
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,1.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.53,-1.204885886615093,-1.171789089275707,0.2629140147849904,1.0,-0.82274123760695,-0.8227412376069501,0.0,-81.63903725109655,-138.5206036455492,18.360912648522632,-81.4891372019393,5321.46845887846,0.5024718112699649,18.603804913427577,0.0370334555997144,1393.9472237539012,286
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0003,1.0,0.5,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.52,-1.3225774037720697,-1.3419695657224755,0.3108284295499324,1.0,-0.82274123760695,-0.8227412376069501,0.0,-93.54143720509576,-134.01629800069182,6.458517612207431,-93.28141611002678,7134.090602093686,0.0177514919705128,12.918225695221013,0.0451025793570283,1279.3867447760422,292
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,3e-06,0.01,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.49,-1.2608452244071775,-1.2321359748294751,0.4936732454657391,1.0,-0.82274123760695,-0.8227412376069501,0.0,-9.665757949039453,-245.89300118396267,26.070484174619537,-9.512079450356406,3826.723155740938,4.239221005182571,7.452059499366685,0.0484278635675174,1498.8093590920323,309
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,0.5,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.46,-1.314056497655789,-1.3052123700695528,0.3425179452313152,1.0,-0.82274123760695,-0.8227412376069501,0.0,-90.93268865023448,-119.49631078166234,9.067268041077998,-90.8063860637141,4939.093785241324,0.1411580716674839,18.454159147276084,0.0424697851556212,1244.6416477400344,270
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,0.5,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.3068988561471466,-1.3208915372305032,0.2984213385090447,1.0,-0.82274123760695,-0.8227412376069501,0.0,-91.32342916721862,-120.06666864390009,8.676525873200093,-91.18759944131124,5130.410500394209,0.2138657726688274,17.439500164155913,0.0423708571219844,1390.13870082004,285
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,1.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.433752374373652,-1.369579995061262,0.418006293370544,1.0,-0.82274123760695,-0.8227412376069501,0.0,-85.21072435782878,-132.3735678325226,14.789231729965994,-85.06963049904637,5175.593138464374,0.2579917902432017,18.73456758153209,0.0388097800431686,1211.287998124957,268
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,2.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.433752374373652,-1.369579995061262,0.418006293370544,1.0,-0.82274123760695,-0.8227412376069501,0.0,-85.21072435782878,-132.3735678325226,14.789231729965994,-85.06963049904637,5175.593138464374,0.2579917902432017,18.73456758153209,0.0388097800431686,1240.4189273680097,271
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,5.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.433752374373652,-1.369579995061262,0.418006293370544,1.0,-0.82274123760695,-0.8227412376069501,0.0,-85.21072435782878,-132.3735678325226,14.789231729965994,-85.06963049904637,5175.593138464374,0.2579917902432017,18.73456758153209,0.0388097800431686,1287.2650707138237,276
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,10.0,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.433752374373652,-1.369579995061262,0.418006293370544,1.0,-0.82274123760695,-0.8227412376069501,0.0,-85.21072435782878,-132.3735678325226,14.789231729965994,-85.06963049904637,5175.593138464374,0.2579917902432017,18.73456758153209,0.0388097800431686,1298.76285186084,280
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.45,-1.433752374373652,-1.369579995061262,0.418006293370544,1.0,-0.82274123760695,-0.8227412376069501,0.0,-85.21072435782878,-132.3735678325226,14.789231729965994,-85.06963049904637,5175.593138464374,0.2579917902432017,18.73456758153209,0.0388097800431686,3571.8007211540826,266
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,0.25,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.44,-1.3450449840905403,-1.3923063783490102,0.4008642591435535,1.0,-0.82274123760695,-0.8227412376069501,0.0,-95.5181317896506,-109.56531302884574,4.481826100562704,-95.40834205311825,4640.626759251448,0.0689964397392477,18.11978012743429,0.0459156049392993,3213.8051350261085,261
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.001,1.0,0.25,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.43,-1.2767940220597094,-1.356493607557935,0.3860761051784783,1.0,-0.82274123760695,-0.8227412376069501,0.0,-96.83476830925008,-117.57017085893688,3.1651897591450897,-96.5880047744398,6983.78574727518,0.0012785088521062,12.660841142458764,0.0479512872514071,3348.006865424104,338
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0001,1.0,0.25,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.43,-1.3024589266492907,-1.3855519682465969,0.3857440580308037,1.0,-0.82274123760695,-0.8227412376069501,0.0,-96.7211767507396,-115.9014597266425,3.278780892689457,-96.5172705956359,6342.532604128722,0.0060982899559831,13.120578930164758,0.0475810714947513,1391.1392550058663,288
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,0.0001,1.0,0.5,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.43,-1.3403698253549792,-1.389742340026452,0.325947824600099,1.0,-0.82274123760695,-0.8227412376069501,0.0,-92.96428267018716,-128.6261989697412,7.035671767435257,-92.763221798731,6260.677069445017,0.0603163834590986,14.077183700005886,0.0439157362403315,1414.115131322993,290
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.001,0.3,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.39,-0.98596422571125,-0.9997129341311476,0.3412560272017299,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.1776059298599093,-4.5294490481924745,0.5285620060913,-0.0770804656476096,242.57338295060904,0.4524251568057928,0.5286237615177233,0.0472809980524662,903.9999521779828,356
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,3e-05,1.0,0.25,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.38,-1.3382214728062198,-1.4367065298523451,0.4293827426320756,1.0,-0.82274123760695,-0.8227412376069501,0.0,-96.06292524150996,-111.53236248744912,3.937032151369108,-95.92495914664374,5209.041849788401,0.0448566078617864,15.770586564115735,0.0464790592217157,1182.3700702220667,273
eta_rho_sweep,deterministic_10grid,fogas_full,10000,0.001,0.0001,2.0,,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.37,-1.20084979935437,-1.175654966091538,0.7162873277744457,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.0333275261064495,1.0583879781121015,0.5283804345768213,0.0443981207511465,428.1685297858829,0.7197786809440189,1.624053466298521,0.0312588103686228,1262.319994081976,340
main_ablation,deterministic_10grid,projected_gradient,10000,0.001,1e-05,1.0,0.1,0.01,10,1e-08,reg_fixed,adam,warm,False,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,10,100,4,0.9,0,99,"18,32,57,61,75","18,32,57,61,75,99",100,50,42,cpu,ok,,0.36,-1.417300781494648,-1.5716426330074942,0.5493753636389447,1.0,-0.82274123760695,-0.8227412376069501,0.0,-98.37838877208516,-104.27428854490512,1.6215701924333157,-98.27380025305324,4554.146535376378,0.0129456260753525,16.244818684744402,0.0484197672149756,2439.762119374005,242
