sweep_family,beta_update,count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,solver_avg_return_best,solver_avg_return_mean,solver_avg_return_std,greedy_avg_return_best,greedy_avg_return_mean,greedy_avg_return_std
eta_rho_sweep,fogas_full,126,42,84,1336.3527573553702,0.92,0.5264285714285715,0.350733179306153,1.0,0.5238095238095238,0.5054867366041313,-0.9542465180156077,-1.0541456581197248,0.09074341193104087,-0.82274123760695,-0.9046959934096789,0.08699678832581088
main_ablation,projected_gradient,144,48,96,2133.879701583297,0.96,0.5650000000000001,0.2234354588137683,1.0,0.75,0.4375949744936837,-0.9048156395689254,-1.2400396286030306,0.21185924604528142,-0.82274123760695,-0.8657674844033826,0.07531227747777561
main_ablation,fogas_diag,60,20,40,2834.4937980706336,0.91,0.4405,0.3945747210938833,1.0,0.45,0.5104177855340405,-0.9584181307014397,-1.0162655882332996,0.04203472279598122,-0.82274123760695,-0.9173989805591021,0.0878454464387051
main_ablation,fogas_full,3,1,2,3440.944696432911,0.87,0.87,0.0,1.0,1.0,0.0,-0.9978570133260556,-0.9978570133260556,0.0,-0.82274123760695,-0.82274123760695,0.0
main_ablation,fenchel_mirror,24,8,16,1655.2099609194847,0.85,0.63,0.3888811790618973,1.0,0.75,0.4629100498862757,-0.9769226206605189,-1.0148936022593573,0.0572019843381068,-0.82274123760695,-0.8657674844033827,0.07966912820382348
main_ablation,fenchel_br,3,1,2,3912.821554686874,0.0,0.0,0.0,0.0,0.0,0.0,-1.1133914694196776,-1.1133914694196776,0.0,-0.9948462247926807,-0.9948462247926807,0.0
