problem,gamma,dataset_path,beta_update,beta_projection_radius,T,alpha,eta,rho,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,source_run_idx,source_greedy_success_rate,source_solver_success_rate,source_greedy_avg_reward,source_solver_avg_reward,seed,num_trajectories,max_steps,checkpoint_count,step,checkpoint_idx,avg_reward,reward_std,reward_sem,success_rate,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,device,status,error,train_elapsed_seconds,elapsed_seconds,run_idx
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1050,7,0.9122,0.0202299907378259,0.0020229990737825,1.0,-0.0888080855314875,-0.1862978496611887,0.0161914675018008,-0.0940041742125264,67.76817535481084,0.0011962831409683,0.1965477984836842,0.0043437268717003,cpu,ok,,22.401462585025,22.934185672027525,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1200,8,0.9142,0.0180448375336593,0.0018044837533659,1.0,-0.0967645951216032,-0.2581086195593144,0.0232348785603601,-0.104353820608215,77.26932265964096,0.0002191054457177,0.2164033877971043,0.0041148464699873,cpu,ok,,22.401462585025,22.98650393798016,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1350,9,0.9157,0.017823772571677,0.0017823772571677,1.0,-0.1040323921360102,-0.3532811509690809,0.0309669913444508,-0.1142403451248594,88.88462652782155,0.0002053637268114,0.222173864631153,0.0037965335862371,cpu,ok,,22.401462585025,23.042819857015274,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1500,10,0.9158000000000002,0.0183225863817631,0.0018322586381763,1.0,-0.1108276493323449,-0.4690018919251177,0.0391716316774536,-0.1236765090193723,101.03973669329862,0.0002747907226878,0.2268055751953444,0.0034666501796659,cpu,ok,,22.401462585025,23.094454488018528,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1650,11,0.9177,0.0174573072310014,0.0017457307231001,1.0,-0.1171105311792136,-0.6044937886491566,0.0478886365672491,-0.1326294015097223,112.89349906622526,0.000352727803133,0.2321584571667122,0.0031823941016754,cpu,ok,,22.401462585025,23.14488379802788,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1800,12,0.9076999999999998,0.1127153830484445,0.0112715383048444,0.99,-0.1227870572993935,-0.7567511504406481,0.0572119866933905,-0.1409832330842126,124.94403696896534,0.0004029311910314,0.2376589813476728,0.0029711836373572,cpu,ok,,22.401462585025,23.195348687993828,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1950,13,0.907,0.1128644489570734,0.0112864448957073,0.99,-0.1354501860854666,-0.8441664926753101,0.0595487309025711,-0.1535315372318542,136.29102739332916,0.0002682367599879,0.2471338512340917,0.0028049726011567,cpu,ok,,22.401462585025,23.245911069971044,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2100,14,0.9175,0.0156589278113803,0.001565892781138,1.0,-0.1489019134598147,-0.9293759172278068,0.0610968867108228,-0.1666011696084251,148.27404488229425,0.0002743173374482,0.2511632638490593,0.0027204261328058,cpu,ok,,22.401462585025,23.29623146902304,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2250,15,0.9153,0.0178351032823168,0.0017835103282316,1.0,-0.1624520929727205,-1.0138292944129017,0.0625465915402229,-0.1797604903886429,160.14217389629133,0.0002996562787789,0.2557165280464311,0.0026405241827609,cpu,ok,,22.401462585025,23.347324733971615,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2400,16,0.9146000000000002,0.0180582670846626,0.0018058267084662,1.0,-0.1759749788863561,-1.0975309637162192,0.0640235798052715,-0.1928824536186266,172.4453132760298,0.0003320067315964,0.2612770517522144,0.0025189652907637,cpu,ok,,22.401462585025,23.39873364300001,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2550,17,0.9129,0.0189787228019147,0.0018978722801914,1.0,-0.1895429800665792,-1.1795542087280046,0.0654554252370952,-0.2060354063388173,185.1061981781961,0.0003544852833608,0.2675017226548279,0.0025278214505913,cpu,ok,,22.401462585025,23.450814076990355,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2700,18,0.9114,0.0192285562052217,0.0019228556205221,1.0,-0.2029940656347292,-1.253725541992866,0.0670041337173657,-0.2190803184878869,197.60113463990044,0.0006619122984422,0.2749345550384821,0.0025803663441243,cpu,ok,,22.401462585025,23.50360802700743,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2850,19,0.9119,0.0189999999999999,0.0018999999999999,1.0,-0.216368355665298,-1.3335580813854546,0.0686296325136927,-0.2320840020774582,209.70048504687205,0.0004805956239099,0.2798474967132113,0.0024609782975673,cpu,ok,,22.401462585025,23.55608629400376,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,3000,20,0.9123,0.0196872003745036,0.0019687200374503,1.0,-0.2298510289989854,-1.4150467502793564,0.0701467762422436,-0.2451864799609235,222.26132777981127,0.0005249990098383,0.2856085461728559,0.0023704463735032,cpu,ok,,22.401462585025,23.60846746998141,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,150,1,-0.1484,0.2261523576903166,0.022615235769031662,0.05,-0.014616858901547587,-0.015170678735565823,0.0003830808158452228,-0.014889506853754467,8.147092173516807,0.00011660937693860573,0.0543875069126335,0.004982851515639997,cpu,ok,,26.544695042073727,26.686920461710542,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,300,2,-0.1058,0.3011331461615803,0.030113314616158033,0.09,-0.02917452922929383,-0.030647619027519002,0.0008253499106772074,-0.030014964173629064,18.478448961374028,0.00021262790593840061,0.0666706737541443,0.004954221508662653,cpu,ok,,26.544695042073727,26.776205122936517,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,450,3,9.999999999996401e-05,0.4155159747260329,0.04155159747260329,0.19,-0.043536804526346506,-0.047484114940582876,0.001463013614549087,-0.0447724650651002,30.747393580025847,6.95795399940159e-05,0.1369370968848401,0.0049163607309841185,cpu,ok,,26.544695042073727,26.86312171490863,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,600,4,0.23070000000000002,0.530599537020971,0.053059953702097096,0.4,-0.057420011003686926,-0.06629212632415075,0.002579745572640068,-0.05935240244464405,42.42805414308826,0.000731909667227066,0.09057056019571917,0.004868077563093551,cpu,ok,,26.544695042073727,26.943053178023547,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,750,5,0.4194999999999999,0.5412618533938948,0.054126185339389475,0.57,-0.07009149610737422,-0.08894868991141558,0.004908198100052964,-0.07274843532260161,50.831334209381396,0.0005495572419557026,0.19378144422741359,0.004789400766692004,cpu,ok,,26.544695042073727,27.016954021994025,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,900,6,0.6411,0.46273428682346435,0.046273428682346435,0.77,-0.08143762084722711,-0.11781583647953053,0.008562009119632882,-0.08501683119049405,57.787892928441444,0.0011677169741618047,0.19530876414031145,0.004648557849744034,cpu,ok,,26.544695042073727,27.08299282984808,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1050,7,0.8088,0.3004114350403964,0.030041143504039643,0.92,-0.09171934922334368,-0.15263461829235422,0.013280213000626867,-0.09624065523230087,64.98523096910341,0.001103910516350841,0.2547437422675729,0.004447599799544482,cpu,ok,,26.544695042073727,27.14292837679386,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1200,8,0.8588,0.21874887589898773,0.02187488758989877,0.96,-0.10077657252365185,-0.19954949243022085,0.01922291558354112,-0.10623693803131784,72.95043565611667,0.0007867662425799506,0.2492080545205488,0.004206160788974313,cpu,ok,,26.544695042073727,27.19914696412161,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1350,9,0.8871000000000001,0.15755899969166592,0.01575589996916659,0.98,-0.10807980061789536,-0.2565770713007546,0.026919604375133344,-0.1143473003010715,80.57472515691224,0.0017836010445158204,0.2618735867393454,0.0039538384369123495,cpu,ok,,26.544695042073727,27.25164332985878,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1500,10,0.8893000000000001,0.1576612850641552,0.015766128506415518,0.98,-0.11476807055454027,-0.32507502233515234,0.03523124005611014,-0.12183467656144191,87.75467167353243,0.0016807194562809085,0.3084410090031542,0.003739207741440345,cpu,ok,,26.544695042073727,27.3032325678505,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1650,11,0.9023,0.11310007189487664,0.011310007189487664,0.99,-0.11939117797173956,-0.4131737881301075,0.045608026957743214,-0.12746372096848332,94.56152635560026,0.0026300596288420584,0.33124894069149974,0.003208373332102521,cpu,ok,,26.544695042073727,27.353556744754314,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1800,12,0.9135,0.021944604269971604,0.0021944604269971604,1.0,-0.12373273888576267,-0.5014550745463124,0.056266348907305204,-0.13285531606869344,103.27951782111487,0.00347681117148814,0.3139028990640679,0.002899764600679398,cpu,ok,,26.544695042073727,27.40331438789144,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,1950,13,0.9160999999999998,0.0184716545063516,0.00184716545063516,1.0,-0.12538481474854446,-0.6074476660691325,0.06961413767448425,-0.1353049607657154,112.29590939880651,0.0032682241359691957,0.33116174820040234,0.0028488845171228887,cpu,ok,,26.544695042073727,27.452306454069912,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2100,14,0.916,0.020889318714683722,0.0020889318714683723,1.0,-0.12622823231709626,-0.7274736560010796,0.08377054149568525,-0.1370015931840577,121.5037254070351,0.0009828747271377026,0.36298759175185835,0.0033321502076055177,cpu,ok,,26.544695042073727,27.500746166799217,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2250,15,0.916,0.021788700620906105,0.0021788700620906107,1.0,-0.12516354247087857,-0.8770279921351392,0.09983476327045658,-0.13684782656601607,131.7845918121551,0.0045157556449703,0.3968206233317743,0.00256245841949045,cpu,ok,,26.544695042073727,27.556430618744344,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2400,16,0.9188000000000001,0.01924220949534189,0.0019242209495341888,1.0,-0.121317892015266,-1.024858781167631,0.11419445005423182,-0.13389930549279114,142.53439801385156,0.004934287925277126,0.4138576973963265,0.0024927786695367314,cpu,ok,,26.544695042073727,27.604545417707413,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2550,17,0.9217,0.013261549188110944,0.0013261549188110944,1.0,-0.11971474552522207,-1.1622018459111807,0.11625635840411155,-0.13317578619097598,151.2847916587985,0.0072909179737118334,0.3386104168846451,0.0026366587890519753,cpu,ok,,26.544695042073727,27.65532979881391,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2700,18,0.9253,0.007843803447642727,0.0007843803447642727,1.0,-0.11890868101815957,-1.3144644991650667,0.1158757952272425,-0.1333321312129851,157.1822957259271,0.006510272373981517,0.31431258021458425,0.0036367615894337705,cpu,ok,,26.544695042073727,27.70031169289723,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,2850,19,0.925,0.009045340337332876,0.0009045340337332876,1.0,-0.1227719883256617,-1.4462727798255501,0.0975552153631719,-0.13817740556588642,164.38377912358519,0.0031723565260276675,0.2835839843914208,0.00493350805658558,cpu,ok,,26.544695042073727,27.745659378822893,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,metric_no_stabilization,,3000,0.001,3e-05,0.0,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,632,1.0,1.0,0.9300000000000002,0.9263,42,100,20,20,3000,20,0.9263000000000001,0.006138963160572653,0.0006138963160572653,1.0,-0.12940584313314046,-1.5566502258267452,0.07729526500367767,-0.14596483067375,169.87259122867147,0.007326037213894284,0.32559785486741116,0.004447038330523306,cpu,ok,,26.544695042073727,27.790364069864154,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,150,1,-0.1382,0.2459423435759617,0.02459423435759617,0.06,-0.012996558683641834,-0.01517356289728158,0.002003380369050555,-0.01206052313447867,8.705636030147147,0.00048068377224780713,0.06585414787866863,0.005068185173904593,cpu,ok,,27.625018076971173,27.75552785070613,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,300,2,0.018499999999999957,0.4261061066699398,0.04261061066699398,0.21,-0.02849290880037475,-0.03429767478488022,0.0015069668467893372,-0.03117470160822417,19.283205948734608,0.0013690465645939277,0.056273700794760864,0.004756965845218598,cpu,ok,,27.625018076971173,27.84688837872818,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,450,3,0.14129999999999998,0.5003325257902352,0.050033252579023524,0.32,-0.042196346264146756,-0.05719669832342471,0.0028034618723584977,-0.0443180351939589,31.605712039918195,0.001298400820721854,0.06196631441527226,0.004521697077031295,cpu,ok,,27.625018076971173,27.9274334278889,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,600,4,0.3551999999999998,0.5366892146590178,0.05366892146590178,0.52,-0.055575321289596954,-0.0876518616662107,0.004424413202550414,-0.05829132861201637,43.78721996892612,0.001124258085967721,0.06308021221366092,0.0042940102795462716,cpu,ok,,27.625018076971173,28.003808461595327,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,750,5,0.5509,0.49499126612027566,0.049499126612027565,0.7,-0.06777047951836873,-0.12667572299007868,0.007229174077434848,-0.07183670821445588,56.4573998148393,0.0021747694625170316,0.0735862568474225,0.004072151793291495,cpu,ok,,27.625018076971173,28.075031282845885,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,900,6,0.6083999999999999,0.46997038376493644,0.04699703837649365,0.75,-0.07737135786611928,-0.1753886792172825,0.012628210745218919,-0.08469545731653172,68.994000914539,0.003674711842243067,0.09949102463024793,0.0038797957011827947,cpu,ok,,27.625018076971173,28.144036085810512,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1050,7,0.7833999999999999,0.3307146226222264,0.03307146226222264,0.9,-0.07985457088910196,-0.24831771086429977,0.025144911810892765,-0.09263448311543224,79.96251484802731,0.005883080088852292,0.14026286121761444,0.003686029059615475,cpu,ok,,27.625018076971173,28.204167493619025,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1200,8,0.8942,0.1130761788451583,0.011307617884515831,0.99,-0.07162711014467864,-0.3773466145285357,0.04837227608149561,-0.0911710281394704,88.57036546835207,0.00921745400104106,0.1896140562400476,0.0033608269227844937,cpu,ok,,27.625018076971173,28.257527166977525,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1350,9,0.9133,0.019072164920309227,0.0019072164920309227,1.0,-0.058123982333832244,-0.5501945122439343,0.07687524548730883,-0.0830595343232037,96.42070258824899,0.010735699547450383,0.22666053260937405,0.0035185805688879037,cpu,ok,,27.625018076971173,28.307838714681566,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1500,10,0.9201999999999999,0.014632190885202708,0.0014632190885202707,1.0,-0.04834423780222785,-0.7521600894193394,0.10165446389954688,-0.076933110201186,106.70868194240698,0.009607127158022711,0.247663825825089,0.004068530450350921,cpu,ok,,27.625018076971173,28.35540755977854,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1650,11,0.9225999999999999,0.011687859539114073,0.0011687859539114072,1.0,-0.04468043766175399,-0.9614299573262537,0.1203177511481567,-0.07565514992780491,117.13864580845599,0.00771065243705527,0.2608135930149783,0.004699514753811312,cpu,ok,,27.625018076971173,28.401881384663284,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1800,12,0.9253,0.009582707489445884,0.0009582707489445884,1.0,-0.04613514439471622,-1.1701247243873074,0.1338622576253778,-0.07859572694182279,128.3255661129711,0.006340272388694131,0.2690981657658367,0.005192534856436075,cpu,ok,,27.625018076971173,28.447027599904686,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,1950,13,0.9274000000000001,0.0067599533797925914,0.0006759953379792591,1.0,-0.05189412504284918,-1.3595363688347002,0.14061841566526817,-0.08539006373737316,139.9780845149897,0.004120917610930433,0.2708518151149168,0.005500767589859087,cpu,ok,,27.625018076971173,28.49155680881813,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2100,14,0.9278,0.006447926610605708,0.0006447926610605708,1.0,-0.06172874468489667,-1.5338451074570876,0.1408241475428634,-0.09600533491704755,149.98689996376484,0.002499491945239528,0.266896030042157,0.005513752855204866,cpu,ok,,27.625018076971173,28.5358126857318,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2250,15,0.9281999999999999,0.005001009999000273,0.0005001009999000273,1.0,-0.07474313284587064,-1.666179558372779,0.13767772855082266,-0.10961758139990156,160.18880357947103,0.0021823667729232534,0.26170970221479056,0.005569167719512057,cpu,ok,,27.625018076971173,28.580165434628725,4
