sweep_family,problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,greedy_success_rate,solver_avg_reward,greedy_avg_reward,elapsed_seconds,run_idx
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.01,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9287000000000001,0.9300000000000002,136.45663569681346,776
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.01,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9281000000000001,0.9300000000000002,127.76183373294771,755
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.01,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9281000000000001,0.9300000000000002,135.76734322775155,774
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9275999999999999,0.9300000000000002,133.10189496492967,763
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.01,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9274000000000001,0.9300000000000002,133.58344208681956,773
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9272,0.9300000000000002,170.9461356609827,67
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9272,0.9300000000000002,171.991968922026,76
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9271,0.9300000000000002,144.3976112550008,527
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9271,0.9300000000000002,184.25971592601852,115
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9270000000000002,0.9300000000000002,132.72703634900972,760
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9269,0.9300000000000002,165.8286626090412,44
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9269,0.9300000000000002,182.4964410890243,107
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9268,0.9300000000000002,146.784829715034,515
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9267000000000002,0.9300000000000002,140.15888352697948,524
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9267000000000002,0.9300000000000002,156.41427928599296,26
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9267000000000002,0.9300000000000002,170.84731773496603,528
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9266999999999999,0.9300000000000002,130.9195443750359,758
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9266,0.9300000000000002,95.90692965098424,425
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9265,0.9300000000000002,212.21811798005365,125
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9264,0.9300000000000002,145.67171465198044,15
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9264,0.9300000000000002,158.88563792203786,30
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9264,0.9300000000000002,163.84289491397794,42
main_ablation,deterministic,metric_no_stabilization,3000,0.001,3e-05,0.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9263000000000001,0.9300000000000002,129.91229872312397,632
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9263,0.9300000000000002,161.95581262698397,522
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9263,0.9300000000000002,173.78193984698737,86
eta_rho_sweep,deterministic,fogas_full,3000,0.001,3e-05,1.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9262,0.9300000000000002,141.85053218202663,526
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9262,0.9300000000000002,173.09184972505318,82
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9261,0.9300000000000002,140.95924230199307,538
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9261,0.9300000000000002,169.024506938993,57
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9261,0.9300000000000002,171.21507443999872,71
main_ablation,deterministic,metric_no_stabilization,3000,0.001,0.0001,0.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9259000000000001,0.9300000000000002,131.24553140392527,638
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.01,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9259000000000001,0.9300000000000002,135.92895328998566,772
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9259,0.9300000000000002,168.93814191402635,56
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9259,0.9300000000000002,172.2144715420436,78
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9258000000000002,0.9300000000000002,168.1954552019597,54
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9258000000000002,0.9300000000000002,172.25559399701888,79
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9258000000000002,0.9300000000000002,175.9975766420248,92
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9257,0.9300000000000002,165.54840771795716,43
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9257,0.9300000000000002,166.87203850102378,47
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9257,0.9300000000000002,178.39050848805346,98
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9256,0.9300000000000002,150.20954511099262,537
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9256,0.9300000000000002,163.25621078698896,40
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9256,0.9300000000000002,163.68819104798604,41
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9256,0.9300000000000002,177.22259871900314,95
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255999999999999,0.9300000000000002,126.27636785479262,752
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,126.87516659800896,1
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,141.0787991519901,532
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,160.66316152596846,37
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,168.18903159798356,53
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,186.4262771999929,116
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9255,0.9300000000000002,192.4640583160217,120
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9254,0.9300000000000002,170.33390985499136,65
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9254,0.9300000000000002,173.64051688095788,84
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0003,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9252,0.9300000000000002,148.75075547397137,567
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9252,0.9300000000000002,171.66549569298513,74
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,129.86398750799708,529
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,133.23707374185324,757
main_ablation,deterministic,fogas_full,3000,0.001,0.0001,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,148.37882796599297,21
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,169.73507739999332,60
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,177.06153369200183,94
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9251,0.9300000000000002,196.0595211629989,121
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9250000000000002,0.9300000000000002,108.2404932579957,513
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9250000000000002,0.9300000000000002,144.7702800129773,14
main_ablation,deterministic,fogas_diag,3000,0.001,3e-05,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.925,0.9300000000000002,142.36049893999007,10
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.925,0.9300000000000002,155.37709254497895,25
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9249,0.9300000000000002,140.76753406401258,7
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9249,0.9300000000000002,160.4141401689849,35
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9249,0.9300000000000002,174.6621296040248,88
main_ablation,deterministic,fogas_diag,3000,0.001,5e-05,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9248,0.9300000000000002,170.33043242798885,64
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9247,0.9300000000000002,135.07679266500054,4
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9246000000000001,0.9300000000000002,133.0443988069892,761
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9246,0.9300000000000002,135.46582317817956,754
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9246,0.9300000000000002,137.876630734012,533
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9246,0.9300000000000002,183.19769696204455,111
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9244999999999999,0.9300000000000002,135.08451426029205,759
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9243,0.9300000000000002,169.19723918201635,58
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0003,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9237,0.9300000000000002,152.58614600496367,558
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9237,0.9300000000000002,181.7124796980061,105
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9236000000000001,0.9300000000000002,132.68499341700226,756
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0001,1.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9236,0.9300000000000002,131.046489069995,531
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9236,0.9300000000000002,171.8700953949592,75
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9234,0.9300000000000002,132.68145620822906,753
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.001,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9234,0.9300000000000002,135.3562523680739,748
main_ablation,deterministic,fogas_diag,3000,0.001,0.0001,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9234,0.9300000000000002,162.23276389902458,39
main_ablation,deterministic,fogas_diag,3000,0.001,0.0002,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9234,0.9300000000000002,202.35594509495425,123
main_ablation,deterministic,euclidean_stabilized,3000,0.001,0.003,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,1.0,1.0,0.9233,0.9300000000000002,135.52900541108102,764
