alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,1e-05,0.01,600,0.01,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,7.559495391993551,0.43,0.21938915678116666,78.37381896332671,0.6864567437194808,1.0,0.86413069581398,93.1386001386059,0.0,-1.9042589034421344,-9.809599161845004,0.020727161485528386,-1.9052034397010553,55.57196748909412,0.15651819823391758,2.630187325716161,0.06994667915972592,442
0.001,1e-05,0.05,600,0.01,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,7.011711294006091,0.43,0.21831659437750364,76.97007805957163,0.7246195203483541,1.0,0.86413069581398,93.1386001386059,0.0,-1.8972820038041796,-9.18845500787589,0.018675080235987372,-1.8982318969244547,55.80661346518771,0.25848195669418456,2.864773985353196,0.059714803506032595,1306
0.001,3e-05,0.05,600,0.01,2,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,6.719174001002102,0.42,0.21411464261728594,68.2836092759782,1.3110590452326807,1.0,0.86413069581398,93.1386001386059,0.0,-1.4189627678923442,6.561596552892793,-0.11256044201753182,-1.400905408273692,42.57767149787905,0.11859274624574836,3.6688646652579306,0.29134461311431664,3856
0.001,3e-05,0.01,600,0.03,2,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,7.075957787994412,0.41,0.2057133175058652,74.71572157497623,0.8881020658916633,1.0,0.86413069581398,93.1386001386059,0.0,-5.267905469757298,-43.72758210381732,-0.029842830588879238,-5.26791491001817,137.97587352625752,0.5410642798258561,2.312031290474352,0.03180179390170447,3088
0.001,0.0001,0.01,600,0.03,2,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,6.196872293017805,0.4,0.1945804514342089,76.27708586599533,0.7190804350060143,1.0,0.86413069581398,93.1386001386059,0.0,-5.283181918784406,-64.87396752779472,0.056503910269299774,-5.279781713392609,142.46038569157815,0.8437116388524356,6.92887197155029,0.2939074861111857,5677
0.001,1e-05,0.1,1000,0.03,2,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,9.843006662995322,0.39,0.184124247838248,73.05579715092848,0.9573940188644877,1.0,0.86413069581398,93.1386001386059,0.0,-9.318827806206132,-70.3140085932291,-0.006008513678444542,-9.317855215744558,241.47560359271176,0.2322603622580291,1.0762764498210773,0.01635075406381658,2512
0.001,1e-05,0.1,1000,0.01,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,12.231897119010682,0.39,0.1816771755420825,76.54556590148931,0.8513631710003917,1.0,0.86413069581398,93.1386001386059,0.0,-1.455392117554677,-15.202443955911377,0.013321272742211662,-1.4620385921071346,39.02817771656703,0.3520064933919173,2.3472402258912006,0.057789633346523775,2479
0.001,3e-05,0.1,600,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,7.07324952899944,0.38,0.17914837658107693,57.97452567797625,1.21254403313349,1.0,0.86413069581398,93.1386001386059,0.0,-7.052876896934584,-37.460607249246564,-0.9572917997782547,-7.057012451492849,192.34646667369395,3.249919417704892,34.93094445109268,0.5478497288002262,4861
0.001,1e-05,0.05,600,0.003,2,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,6.325855903996853,0.38,0.16612023874437654,79.49676039311362,0.5429545552917373,1.0,0.86413069581398,93.1386001386059,0.0,-0.33750711694440266,-6.087197518795444,0.014265520522014604,-0.3575195387225687,15.612854300253161,0.393151944176063,2.2009661712102537,0.11225879994957749,1162
0.001,1e-05,0.01,600,0.003,2,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,6.388250906005851,0.38,0.16612023874437654,79.50984687588354,0.5441211187336931,1.0,0.86413069581398,93.1386001386059,0.0,-0.33691819551507435,-6.086592701497771,0.015023979279913191,-0.35689120963351506,15.612490276972423,0.392598337131945,2.1964911828657963,0.11263490655618541,298
0.001,1e-05,0.1,600,0.003,2,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,6.435458688996732,0.38,0.16612023874437654,79.49694444927891,0.5436776837454925,1.0,0.86413069581398,93.1386001386059,0.0,-0.3370958225913841,-6.086770341678014,0.014828281941865681,-0.35710212770332195,15.612550123447996,0.3933949872002958,2.1992329616898187,0.11254503340031077,2026
0.001,1e-05,0.1,1000,0.01,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,11.375684650003677,0.37,0.1641437844155351,75.4832079267871,0.8152234367501504,1.0,0.86413069581398,93.1386001386059,0.0,-3.7494306645569755,-27.519117040153354,-0.03282387496468661,-3.7494833105014287,99.39094463772342,0.30475552900600744,2.2769011741216367,0.035314497756079796,2458
0.001,3e-05,0.01,600,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,7.394821813009912,0.35,0.14574565147650176,71.6903971752998,1.2376267198619433,1.0,0.86413069581398,93.1386001386059,0.0,-7.602851873699306,-62.246488318339956,0.07950187206733261,-7.608055145494404,198.2393067680379,1.211913842512842,8.295883295621758,0.08564500119510467,3136
