n_centers,ridge,sigma_mult,base_sigma,sigma,feature_dim,converged,status,error,elapsed_seconds
70,0.01,0.4,0.1150499473673866,0.04601997894695464,284,False,ok,,0.3196902659256011
70,0.01,0.6,0.11551570371011272,0.06930942222606763,284,False,ok,,0.319465336157009
70,0.01,0.8,0.11551570371011272,0.09241256296809018,284,False,ok,,0.4781687578652054
70,0.01,1.0,0.1150499473673866,0.1150499473673866,284,False,ok,,0.31987910508178174
70,0.1,0.05,0.1150499473673866,0.00575249736836933,284,False,ok,,0.32206279784440994
70,0.1,0.1,0.1150499473673866,0.01150499473673866,284,False,ok,,0.3220951580442488
70,0.1,0.2,0.1150499473673866,0.02300998947347732,284,False,ok,,0.32173216878436506
70,0.1,0.4,0.11551570371011272,0.04620628148404509,284,False,ok,,0.32104604109190404
70,0.1,0.6,0.1150499473673866,0.06902996842043196,284,False,ok,,0.32310854620300233
70,0.1,0.8,0.11551570371011272,0.09241256296809018,284,False,ok,,0.3401368029881269
70,0.1,1.0,0.1150499473673866,0.1150499473673866,284,False,ok,,0.32060472294688225
70,1.0,0.05,0.1150499473673866,0.00575249736836933,284,False,ok,,0.32173987897112966
70,1.0,0.1,0.1150499473673866,0.01150499473673866,284,False,ok,,0.32220467808656394
70,1.0,0.2,0.1150499473673866,0.02300998947347732,284,False,ok,,0.32096788194030523
70,1.0,0.4,0.11551570371011272,0.04620628148404509,284,False,ok,,0.32355455379001796
70,1.0,0.6,0.11551570371011272,0.06930942222606763,284,False,ok,,0.3210875310469419
70,1.0,0.8,0.1150499473673866,0.09203995789390929,284,False,ok,,0.32216308801434934
70,1.0,1.0,0.1150499473673866,0.1150499473673866,284,False,ok,,0.32031250302679837
70,10.0,0.05,0.11551570371011272,0.005775785185505636,284,False,ok,,0.3223242689855397
70,10.0,0.1,0.1150499473673866,0.01150499473673866,284,False,ok,,0.320896522840485
70,10.0,0.2,0.1150499473673866,0.02300998947347732,284,False,ok,,0.32105784211307764
70,10.0,0.4,0.11551570371011272,0.04620628148404509,284,False,ok,,0.32607764611020684
70,10.0,0.6,0.1150499473673866,0.06902996842043196,284,False,ok,,0.32061329297721386
70,10.0,0.8,0.1150499473673866,0.09203995789390929,284,False,ok,,0.32156891003251076
70,10.0,1.0,0.1150499473673866,0.1150499473673866,284,False,ok,,0.31896298797801137
69,1e-06,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.3237282729241997
69,1e-06,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.3250418999232352
69,1e-06,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.321074231993407
69,1e-06,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.32079660310409963
69,1e-06,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.31975354510359466
69,1e-06,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.31945932609960437
69,1e-06,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.3201419550459832
69,0.0001,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.3287960281595588
69,0.0001,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.32122517097741365
69,0.0001,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.32030699285678566
69,0.0001,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.33636445505544543
69,0.0001,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.32218955899588764
69,0.0001,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.317974790930748
69,0.0001,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.31966841616667807
69,0.01,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.3209040919318795
69,0.01,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.32058013300411403
69,0.01,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.3199779239948839
69,0.01,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.32100208080373704
69,0.01,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.32355797407217324
69,0.01,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.3289034280460328
69,0.01,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.33811493986286223
69,0.1,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.31880601798184216
69,0.1,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.3215872999280691
69,0.1,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.320816433057189
69,0.1,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.3200670350342989
69,0.1,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.322877355851233
69,0.1,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.3233694341033697
69,0.1,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.31927814800292253
69,1.0,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.31975042587146163
69,1.0,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.3232563950587064
69,1.0,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.3200669549405575
69,1.0,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.32812674110755324
69,1.0,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.321909919148311
69,1.0,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.3219981880392879
69,1.0,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.320120545104146
69,10.0,0.05,0.11609954634302888,0.005804977317151444,280,False,ok,,0.31996996491216123
69,10.0,0.1,0.11609954634302888,0.011609954634302888,280,False,ok,,0.3209090521559119
69,10.0,0.2,0.11609954634302888,0.023219909268605777,280,False,ok,,0.3223513080738485
69,10.0,0.4,0.11609954634302888,0.046439818537211554,280,False,ok,,0.320385793922469
69,10.0,0.6,0.11609954634302888,0.06965972780581732,280,False,ok,,0.329787865979597
69,10.0,0.8,0.11609954634302888,0.09287963707442311,280,False,ok,,0.3213591000530869
69,10.0,1.0,0.11609954634302888,0.11609954634302888,280,False,ok,,0.31965771596878767
68,1e-06,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.32023233408108354
68,1e-06,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.3209753520786762
68,1e-06,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.32053884281776845
68,1e-06,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.31690716394223273
68,1e-06,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.31902532815001905
68,1e-06,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.31944461702369153
68,1e-06,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.3191118270624429
68,0.0001,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.31830941000953317
68,0.0001,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.3221621080301702
68,0.0001,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.32064096396788955
68,0.0001,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.31806452106684446
68,0.0001,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.31902120797894895
68,0.0001,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.31889964803121984
68,0.0001,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.3199928451795131
68,0.01,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.32012012507766485
68,0.01,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.32065695291385055
68,0.01,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.31831710995174944
68,0.01,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.3186941579915583
68,0.01,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.31807114090770483
68,0.01,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.3189497678540647
68,0.01,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.3211354010272771
68,0.1,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.3203702641185373
68,0.1,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.3204048629850149
68,0.1,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.31927105714567006
68,0.1,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.31826682994142175
68,0.1,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.3191946670413017
68,0.1,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.3194226468913257
68,0.1,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.3191053669434041
68,1.0,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.3181165410205722
68,1.0,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.32016652496531606
68,1.0,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.3205817621201277
68,1.0,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.31812154105864465
68,1.0,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.3196557459887117
68,1.0,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.3195049858186394
68,1.0,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.31809487007558346
68,10.0,0.05,0.11572144508865351,0.005786072254432676,276,False,ok,,0.31886526802554727
68,10.0,0.1,0.11572144508865351,0.011572144508865352,276,False,ok,,0.32144095096737146
68,10.0,0.2,0.11572144508865351,0.023144289017730704,276,False,ok,,0.3189352878835052
68,10.0,0.4,0.11572144508865351,0.04628857803546141,276,False,ok,,0.3188686780631542
68,10.0,0.6,0.11572144508865351,0.0694328670531921,276,False,ok,,0.31858636997640133
68,10.0,0.8,0.11572144508865351,0.09257715607092282,276,False,ok,,0.31843261886388063
68,10.0,1.0,0.11572144508865351,0.11572144508865351,276,False,ok,,0.3178805410861969
67,1e-06,0.05,0.11683056724306035,0.005841528362153018,272,False,ok,,0.31935472693294287
67,1e-06,0.1,0.11683056724306035,0.011683056724306036,272,True,ok,,0.31679050507955253
66,1e-06,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.3217624200042337
66,1e-06,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.3169704240281135
66,1e-06,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.315992197021842
66,1e-06,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.3299852339550853
66,1e-06,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.3164355559274554
66,1e-06,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.3168642839882523
66,1e-06,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.31870944797992706
66,0.0001,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.3204364129342139
66,0.0001,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.3181054110173136
66,0.0001,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.3171398739796132
66,0.0001,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.31707850308157504
66,0.0001,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.31615677708759904
66,0.0001,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.3164077349938452
66,0.0001,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.3288316479884088
66,0.01,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.3150418100412935
66,0.01,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.48691506194882095
66,0.01,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.3178578510414809
66,0.01,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.3156213779002428
66,0.01,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.31615105690434575
66,0.01,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.31623157602734864
66,0.01,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.3286872280295938
66,0.1,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.3164196249563247
66,0.1,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.3193266470916569
66,0.1,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.31743028201162815
66,0.1,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.3171451739035547
66,0.1,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.3169532842002809
66,0.1,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.31676540500484407
66,0.1,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.3209022718947381
66,1.0,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.3168340150732547
66,1.0,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.319945105118677
66,1.0,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.31937511591240764
66,1.0,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.3189773380290717
66,1.0,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.3186658888589591
66,1.0,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.32463782094419
66,1.0,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.3177978510502726
66,10.0,0.05,0.11581821062752903,0.005790910531376452,268,False,ok,,0.31734917196445167
66,10.0,0.1,0.11581821062752903,0.011581821062752904,268,False,ok,,0.31932911602780223
66,10.0,0.2,0.11581821062752903,0.02316364212550581,268,False,ok,,0.3204333740286529
66,10.0,0.4,0.11581821062752903,0.04632728425101162,268,False,ok,,0.3165560651104897
66,10.0,0.6,0.11581821062752903,0.06949092637651742,268,False,ok,,0.3160927058197558
66,10.0,0.8,0.11581821062752903,0.09265456850202324,268,False,ok,,0.3173929830081761
66,10.0,1.0,0.11581821062752903,0.11581821062752903,268,False,ok,,0.31670444505289197
65,1e-06,0.05,0.11557691023269676,0.005778845511634838,264,False,ok,,0.31570756691507995
65,1e-06,0.1,0.11557691023269676,0.011557691023269676,264,True,ok,,0.31709395395591855
64,1e-06,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.31724276300519705
64,1e-06,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.3145217311102897
64,1e-06,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.31414135196246207
64,1e-06,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.3137569329701364
64,1e-06,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.3139583831652999
64,1e-06,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.31548730889335275
64,1e-06,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.32489157002419233
64,0.0001,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.315316379070282
64,0.0001,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.3148157298564911
64,0.0001,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.3146182899363339
64,0.0001,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.3125527969095856
64,0.0001,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.31415348197333515
64,0.0001,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.3320757281035185
64,0.0001,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.3194823570083827
64,0.01,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.3146027810871601
64,0.01,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.3155555981211364
64,0.01,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.3148229599464685
64,0.01,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.31407811190001667
64,0.01,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.3154508979059756
64,0.01,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.31587231694720685
64,0.01,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.31451503094285727
64,0.1,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.3140441928990185
64,0.1,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.31603718595579267
64,0.1,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.31462647090665996
64,0.1,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.31604341696947813
64,0.1,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.3265445448923856
64,0.1,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.31363466405309737
64,0.1,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.3129468460101634
64,1.0,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.3180076510179788
64,1.0,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.31616202602162957
64,1.0,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.31686434405855834
64,1.0,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.3115845799911767
64,1.0,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.31352573493495584
64,1.0,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.3115782109089196
64,1.0,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.31127314106561244
64,10.0,0.05,0.11713855196897374,0.005856927598448688,260,False,ok,,0.31220537796616554
64,10.0,0.1,0.11713855196897374,0.011713855196897376,260,False,ok,,0.3133318950422108
64,10.0,0.2,0.11713855196897374,0.02342771039379475,260,False,ok,,0.3139031040482223
64,10.0,0.4,0.11713855196897374,0.0468554207875895,260,False,ok,,0.3126159571111202
64,10.0,0.6,0.11713855196897374,0.07028313118138424,260,False,ok,,0.31322462600655854
64,10.0,0.8,0.11713855196897374,0.093710841575179,260,False,ok,,0.31348874513059855
64,10.0,1.0,0.11713855196897374,0.11713855196897374,260,False,ok,,0.3116257900837809
63,1e-06,0.05,0.11528160659475593,0.005764080329737797,256,False,ok,,0.3117333399131894
63,1e-06,0.1,0.11528160659475593,0.011528160659475595,256,False,ok,,0.31155621097423136
63,1e-06,0.2,0.11528160659475593,0.02305632131895119,256,True,ok,,0.3062403358053416
62,1e-06,0.05,0.12219885925271023,0.006109942962635512,252,False,ok,,0.30871495814062655
62,1e-06,0.1,0.12219885925271023,0.012219885925271025,252,True,ok,,0.3117063099052757
61,1e-06,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.30989169608801603
61,1e-06,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.30998265487141907
61,1e-06,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.30879154801368713
61,1e-06,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.30904564796946943
61,1e-06,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.3068726339843124
61,1e-06,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.307090254034847
61,1e-06,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.30876367818564177
61,0.0001,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.3086813089903444
61,0.0001,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.308200720930472
61,0.0001,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.31446641217917204
61,0.0001,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.3077923320233822
61,0.0001,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.30748419207520783
61,0.0001,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.32964191609062254
61,0.0001,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.31579961790703237
61,0.01,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.31113457190804183
61,0.01,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.314918759977445
61,0.01,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.3149708101991564
61,0.01,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.30809246003627777
61,0.01,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.3136717239394784
61,0.01,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.30794274085201323
61,0.01,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.3124479469843209
61,0.1,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.3091335471253842
61,0.1,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.33432324207387865
61,0.1,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.31561210798099637
61,0.1,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.3118028200697154
61,0.1,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.30762473214417696
61,0.1,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.3086526889819652
61,0.1,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.3083851698320359
61,1.0,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.30740137305110693
61,1.0,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.3102778939064592
61,1.0,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.31238772813230753
61,1.0,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.30782333202660084
61,1.0,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.3070646640844643
61,1.0,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.30715415300801396
61,1.0,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.30842628912068903
61,10.0,0.05,0.11596448558244785,0.005798224279122393,248,False,ok,,0.30914237699471414
61,10.0,0.1,0.11596448558244785,0.011596448558244786,248,False,ok,,0.3225060470867902
61,10.0,0.2,0.11596448558244785,0.023192897116489572,248,False,ok,,0.3085761188995093
61,10.0,0.4,0.11596448558244785,0.046385794232979144,248,False,ok,,0.30809499113820493
61,10.0,0.6,0.11596448558244785,0.0695786913494687,248,False,ok,,0.307466811966151
61,10.0,0.8,0.11596448558244785,0.09277158846595829,248,False,ok,,0.3077604118734598
61,10.0,1.0,0.11596448558244785,0.11596448558244785,248,False,ok,,0.30850946018472314
60,1e-06,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.3083288900088519
60,1e-06,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.3087074379436672
60,1e-06,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.3083113001193851
60,1e-06,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.30821214988827705
60,1e-06,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.30501991999335587
60,1e-06,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.30530904908664525
60,1e-06,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.30831075995229185
60,0.0001,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.3066802551038563
60,0.0001,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.3095303459558636
60,0.0001,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.3079175509046763
60,0.0001,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.4664465030655265
60,0.0001,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.3070522239431739
60,0.0001,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.30814203107729554
60,0.0001,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.30557080917060375
60,0.01,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.3061167870182544
60,0.01,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.3080614898353815
60,0.01,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.3064700460527092
60,0.01,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.3059887858107686
60,0.01,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.30794606101699173
60,0.01,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.30737968208268285
60,0.01,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.30573793803341687
60,0.1,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.3064640660304576
60,0.1,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.3085244190879166
60,0.1,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.3081859010271728
60,0.1,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.30788369197398424
60,0.1,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.3076450319495052
60,0.1,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.30911895795725286
60,0.1,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.30546110891737044
60,1.0,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.30703812395222485
60,1.0,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.31098831188865006
60,1.0,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.3092793170362711
60,1.0,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.3073566830717027
60,1.0,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.3062415060121566
60,1.0,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.308432960184291
60,1.0,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.3067589548882097
60,10.0,0.05,0.12122871528642985,0.006061435764321493,244,False,ok,,0.30744858202524483
60,10.0,0.1,0.12122871528642985,0.012122871528642986,244,False,ok,,0.3095675159711391
60,10.0,0.2,0.12122871528642985,0.02424574305728597,244,False,ok,,0.30889046797528863
60,10.0,0.4,0.12122871528642985,0.04849148611457194,244,False,ok,,0.3069337150081992
60,10.0,0.6,0.12122871528642985,0.0727372291718579,244,False,ok,,0.3083799700252712
60,10.0,0.8,0.12122871528642985,0.09698297222914389,244,False,ok,,0.30902710696682334
60,10.0,1.0,0.12122871528642985,0.12122871528642985,244,False,ok,,0.30632621608674526
59,1e-06,0.05,0.1226202075980866,0.00613101037990433,240,False,ok,,0.32320881518535316
59,1e-06,0.1,0.1226202075980866,0.01226202075980866,240,True,ok,,0.30332837509922683
58,1e-06,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.30681842495687306
58,1e-06,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.3068218738771975
58,1e-06,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.3064570059068501
58,1e-06,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.3051449691411108
58,1e-06,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.3042694020550698
58,1e-06,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.30591572797857225
58,1e-06,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.3058293079957366
58,0.0001,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.3177653618622571
58,0.0001,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.30893734795972705
58,0.0001,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.30705727403983474
58,0.0001,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.30678088404238224
58,0.0001,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.30529245897196233
58,0.0001,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.30466493079438806
58,0.0001,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.30332692502997816
58,0.01,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.3054845279548317
58,0.01,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.30664528510533273
58,0.01,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.30689038382843137
58,0.01,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.30907012708485126
58,0.01,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.30632446613162756
58,0.01,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.3047462909016758
