run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,device,torch_threads,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm
12,Generalized FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.80600932883563,0.025614449047363878,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.312575303534075,0.2333428623328177,-0.9614935201982818,0.91,-0.958602221252693,0.23608177169042682,71.6659415489994,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-2.25391291146806,-3.4895426640838103,-8.00414549315152,-2.078231514250772,897.7089069928544,1.1309280516030962,3.1242905817586615,0.038118902215677854
9,Generalized FOGAS,16000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5570381682470642,1.972617824621101e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.20570549355455034,0.15263529611481916,-0.9055002451962209,1.0,-0.9052399642552919,0.14505188628751076,71.90141017897986,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,4.018706925063103,55.111274818189834,-6.338514780236595,4.098182692549565,1160.4906711513142,0.4309122968379069,3.268969671920848,0.023694887239511245
10,Generalized FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5568760149344851,0.009586144633105413,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.21008162387585633,0.15476111119113115,-0.9045857831988744,1.0,-0.9104434778065178,0.15426172097299873,73.58321435903781,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,4.54492450589184,58.010528479821204,-5.52370367898237,4.612892461860296,1248.9132686301866,0.5829476161320916,3.2365381363028987,0.02097797540443658
15,Generalized FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.811858720623536,0.06939681795298688,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.2783317182306061,0.20924140243743666,-0.951291701256756,0.94,-0.9425436968780639,0.20478111648308797,72.70198412996251,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-0.8389072027103235,-12.670184219045742,-3.5246467931663648,-0.6610128699634918,918.1119835171908,1.1297418794989584,2.372129439096087,0.04166576681609585
16,Generalized FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.3919420036736225,0.06143685510549664,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5579699752123363,0.42553957625091904,-1.0122301275281282,0.7,-1.0426316379580594,0.4218713162936032,72.79534413298825,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-1.1703842746095896,-45.847411516046954,-3.9796350591233005,-0.935134012133923,904.5515815555242,2.0433728887301603,2.6133207485772987,0.038770903164235836
14,Generalized FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8174392737254355,0.02305300414262749,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3173223114659975,0.2375306697147991,-0.9371854488559406,0.97,-0.954830385816577,0.23408277615254441,73.78635063700494,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-1.655862833237866,-11.475163693468456,-3.313126779812533,-1.4886888904261801,934.1799710627841,1.8735726320584771,3.0689119659122204,0.030511836962812722
18,Generalized FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4536641856344126,0.0597871695070662,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.6164726569311548,0.4646663386601061,-1.0674308036685922,0.6,-1.053490007422626,0.4571970611783893,72.70013073002337,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,2.4633204976880716,-82.97149255442872,1.045388311906386,2.7040320322965417,958.8515886653712,2.2717838242516804,2.698685328758604,0.055230762045345175
17,Generalized FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4305859087854067,0.04737750580444268,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5761162044988294,0.42453806866921295,-1.0697381382789368,0.57,-1.0529046991094195,0.4378296746646908,72.8741096459853,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,0.2445852449106526,-55.38282508117504,-0.647105972248132,0.46990269527784895,886.9468149176354,2.041667579083087,2.24712771951953,0.04596259643635265
19,Generalized FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.423485578823807,0.05509752016708899,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5683563395554804,0.4391581854494056,-1.020793249290463,0.75,-1.0370824557583338,0.42409620923615565,73.2515583380009,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,0.6773220297700038,-57.53550909101861,-1.5302806038896504,0.8989468993105134,1030.3074155837141,2.1347357957410624,2.2298408589895296,0.04810295376612569
20,Generalized FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4240280261735037,0.04487232288816793,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5975558557768741,0.43963163117403153,-1.0942041368590798,0.72,-1.0657454625138494,0.45699531834422846,73.4267628529924,0.001,3e-05,1.0,10000,0.01,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,0.4514738004422525,-63.73210741999118,-2.243863936783493,0.684495101499526,1025.7108079302984,1.9618446388367288,3.1303368751683065,0.04102555899658484
