run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,device,torch_threads,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm
429,Generalized FOGAS,16000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.7428630380675251,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8812096437007361,2.0266591411755326,-1.1357965183891754,0.0,-1.146013342256283,1.1922672407589503,103.0177549100481,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-0.6084271540477946,-17.92686673949102,1.480932319071534,-0.4827916607434135,219.91895078043405,0.7041359368627332,0.9242024658660645,0.05147752095957572
430,Generalized FOGAS,20000,0.0,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.11680442706862,0.7047454096674193,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8654331134062814,2.069031346166587,-1.1043305169472677,0.0,-1.1275615057777733,1.243479724754395,104.14440944301896,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-0.543882323505366,-18.009582290491487,1.492144716635003,-0.4294040756631056,232.38903051313093,0.5031767304752778,0.7881672438454229,0.05366843845245904
431,Generalized FOGAS,4000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,11520.253852037293,0.9178066801004404,2.069282881321461,-0.9948462247926807,0.0,-1.0000000000000002,0.9243375903066349,0.9950735512581947,2.126145977841092,-1.1115443681348338,0.0,-1.123257068561499,1.1307848831458005,102.72440255898982,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-0.20501887384006934,-17.912623464945717,1.7538100346964385,-0.0885354430399355,218.9999611444773,0.60524795007368,0.8394806400002133,0.04843140855154358
432,Generalized FOGAS,8000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817491,0.8128838730157142,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,1.0138705271502897,2.0420083352581275,-1.194947365081223,0.0,-1.219492770566294,1.1865702452244475,104.47027216205606,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-0.5161027194767209,-18.340777142567966,1.7617363836049371,-0.3826751162960412,211.9010172644222,0.720800081852837,0.9388974264101516,0.054554962162390364
433,Generalized FOGAS,12000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.78687888870249,0.7923298708928295,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9326988972072998,2.0106098734513385,-1.1102599602147458,0.0,-1.1471107185052285,1.168372162788483,102.39536458905786,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-0.27192244428587253,-17.466196398471673,2.0103033689862975,-0.15465782014581206,223.0994126737466,0.7957315350870928,0.903883869146365,0.04809487750552276
434,Generalized FOGAS,16000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.7428630380675251,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8854875217387272,2.021582748746157,-1.1360722637893839,0.0,-1.1607160178223228,1.2051082476037571,105.18358895898564,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-0.20854361182000325,-17.218172425888802,1.8811514510301852,-0.0892174146833785,213.0174053391376,0.5723934004525287,0.8011588232557857,0.05904066984586438
435,Generalized FOGAS,20000,0.1,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.11680442706862,0.7047454096674193,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.849812295970646,2.0569524572586637,-1.0815685130105088,0.0,-1.1155633469177515,1.2276199580675784,106.04693526396295,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-0.260024193305711,-18.450606008977417,2.155032712268835,-0.13033258011684726,215.89624529637243,0.7758146309144421,0.9453035107124071,0.054239005767807436
436,Generalized FOGAS,4000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,11520.253852037293,0.8871078943371785,2.069282881321461,-0.9948462247926807,0.0,-1.0000000000000002,0.9243375903066349,1.0323446222029589,2.1265375382505463,-1.2758083884253768,0.0,-1.1975214213701313,1.136271533600708,103.86593302898109,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-0.3850288681927836,-19.040432710675134,2.229395841411095,-0.260045506642901,223.91754215626398,0.8223137611898479,1.0239640772722276,0.04615307804378054
437,Generalized FOGAS,8000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817491,0.8153621879721241,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9578482616196481,2.05362902906806,-1.16058932229186,0.0,-1.159209202592864,1.2067857031424176,103.17559610493481,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-0.3327533684887749,-17.72204650504466,2.0616926584666744,-0.22140131957376133,218.69691454196564,0.5385013470925715,0.8501066261425634,0.0498658848361871
438,Generalized FOGAS,12000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.78687888870249,0.7923298708928295,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.946173064575525,2.0244622381911563,-1.0991569982297011,0.0,-1.1590730840002241,1.2173798633356754,102.96562169102253,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-0.4073652535813985,-18.47128017361044,1.9822153843733794,-0.28831707847497845,232.90071286085077,0.8562306137214364,1.035984684855877,0.0420353527502274
