ablation,policy_optimizer,policy_gradient,alpha,reinforce_samples,fisher_damping,cg_iters,cg_tol,checkpoint_step,count,seed_count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_return_best,solver_avg_return_mean,solver_avg_return_std,solver_avg_return_sem,solver_avg_return_ci95,greedy_avg_return_best,greedy_avg_return_mean,greedy_avg_return_std,greedy_avg_return_sem,greedy_avg_return_ci95
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,6500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1288961623648408,-1.1288961623648408,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,7000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0983976410941083,-1.0983976410941083,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,7500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.06820055576404,-1.06820055576404,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,8000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0602161475294054,-1.0602161475294054,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0162687376876354,-1.0162687376876354,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,9000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0079960446631926,-1.0079960446631926,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,9500,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0071356982754707,-1.0071356982754707,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.003,50,1e-10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.011781673943411,-1.011781673943411,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1880760026598762,-1.1880760026598762,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.199195426863184,-1.199195426863184,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2414213313659175,-1.2414213313659175,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247570425660509,-1.247570425660509,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.259115608227515,-1.259115608227515,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1996471472791177,-1.1996471472791177,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2769836757386037,-1.2769836757386037,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,5000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2078369624025223,-1.2078369624025223,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,5500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1851596837470142,-1.1851596837470142,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,6000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1675082174311917,-1.1675082174311917,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,6500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1497623482318748,-1.1497623482318748,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,7000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0867371543517996,-1.0867371543517996,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,7500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0716937363408718,-1.0716937363408718,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,8000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0671022583716938,-1.0671022583716938,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0141882145507608,-1.0141882145507608,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0251717142626482,-1.0251717142626482,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0077359862113013,-1.0077359862113013,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,3e-05,4,0.01,50,1e-10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.017381441815285,-1.017381441815285,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877636951786525,-1.1877636951786525,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2391470991490234,-1.2391470991490234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2204225858424944,-1.2204225858424944,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2288235531755602,-1.2288235531755602,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1963569092130018,-1.1963569092130018,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2519184526446672,-1.2519184526446672,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2958069835981012,-1.2958069835981012,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2901803796094982,-1.2901803796094982,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,5000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.19461993134062,-1.19461993134062,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,5500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1165823765734337,-1.1165823765734337,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,6000,5,5,5,0,,0.12,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1439723458848503,-1.1439723458848503,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,6500,5,5,5,0,,0.24,0.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.078954581959639,-1.078954581959639,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,7000,5,5,5,0,,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0454010141185488,-1.0454010141185488,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,7500,5,5,5,0,,0.47,0.4699999999999999,6.206335383118183e-17,2.7755575615628914e-17,5.440092820663267e-17,1.0,1.0,0.0,0.0,0.0,-1.023075331641102,-1.023075331641102,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,8000,5,5,5,0,,0.39,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.060977092485842,-1.060977092485842,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,8500,5,5,5,0,,0.36,0.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0532647119134522,-1.0532647119134522,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,9000,5,5,5,0,,0.23,0.23000000000000004,3.1031676915590914e-17,1.3877787807814457e-17,2.7200464103316335e-17,1.0,1.0,0.0,0.0,0.0,-1.032284183096734,-1.032284183096734,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,9500,5,5,5,0,,0.17,0.17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0241381655638913,-1.0241381655638913,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-06,50,1e-10,10000,5,5,5,0,,0.05,0.05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0274573955420276,-1.0274573955420276,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877636951786525,-1.1877636951786525,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2391470991490234,-1.2391470991490234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2276988507666275,-1.2276988507666275,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2268879639445884,-1.2268879639445884,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1921617822043058,-1.1921617822043058,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2524047592630294,-1.2524047592630294,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3019106551527182,-1.3019106551527182,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.305650692478067,-1.305650692478067,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,5000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2065621332707952,-1.2065621332707952,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,5500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1335340955506272,-1.1335340955506272,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,6000,5,5,5,0,,0.11,0.11000000000000001,1.5515838457795457e-17,6.938893903907228e-18,1.3600232051658167e-17,1.0,1.0,0.0,0.0,0.0,-1.1397745242261101,-1.1397745242261101,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,6500,5,5,5,0,,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0988211151605358,-1.0988211151605358,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,7000,5,5,5,0,,0.47,0.4699999999999999,6.206335383118183e-17,2.7755575615628914e-17,5.440092820663267e-17,1.0,1.0,0.0,0.0,0.0,-1.0646226988408394,-1.0646226988408394,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,7500,5,5,5,0,,0.44,0.44000000000000006,6.206335383118183e-17,2.7755575615628914e-17,5.440092820663267e-17,1.0,1.0,0.0,0.0,0.0,-1.0461099985426094,-1.0461099985426094,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,8000,5,5,5,0,,0.4,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0438927593173042,-1.0438927593173042,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,8500,5,5,5,0,,0.29,0.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0745325418682985,-1.0745325418682985,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,9000,5,5,5,0,,0.26,0.26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0339576454435828,-1.0339576454435828,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,9500,5,5,5,0,,0.1,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0040088384201826,-1.0040088384201826,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,3e-06,50,1e-10,10000,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.009726330958888,-1.009726330958888,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877636951786525,-1.1877636951786525,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2291127320300825,-1.2291127320300825,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.214381678421757,-1.214381678421757,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2428757685006502,-1.2428757685006502,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1963569092130018,-1.1963569092130018,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2641897746798554,-1.2641897746798554,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3044226955489302,-1.3044226955489302,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3030062192840317,-1.3030062192840317,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,5000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2183566663896692,-1.2183566663896692,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,5500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1835928322681786,-1.1835928322681786,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,6000,5,5,5,0,,0.13,0.13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.113189938121181,-1.113189938121181,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,6500,5,5,5,0,,0.23,0.23000000000000004,3.1031676915590914e-17,1.3877787807814457e-17,2.7200464103316335e-17,1.0,1.0,0.0,0.0,0.0,-1.113692371311784,-1.113692371311784,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0001,4,1e-05,50,1e-10,7000,5,5,5,0,,0.58,0.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0461453337463988,-1.0461453337463988,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
