alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,nn_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
3e-05,1e-08,0.005,20000,0.0001,10,1e-09,4000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,931.5884302729974,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.01703328140367,-13.724685958003278,-2.860898480427803,-36.95055351299247,160.32613622072438,2.8653557835785866e-05,38.272999972855665,0.4460460462253622,1
3e-05,1e-08,0.005,20000,0.0001,10,1e-11,8000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,933.1580439509999,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.05576338113228,-13.60545635046459,-2.8995505417552563,-36.98889232925235,176.08228639688028,2.8172719178964615e-05,39.02390236959231,0.4465082403693707,2
3e-05,1e-08,0.005,20000,0.0001,10,1e-10,8000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,936.1040372569987,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.05576319493964,-13.605456491011699,-2.899550355753765,-36.98889214351421,175.22832067114393,2.8179246024776783e-05,39.02391408336368,0.44650823032831116,3
3e-05,1e-08,0.005,20000,0.0001,10,1e-10,4000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,937.2736136669992,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.017035837329786,-13.724691121850245,-2.8609010328829285,-36.95055608575508,166.66480712171239,2.8595119731287537e-05,38.27297540912492,0.4460461570521716,4
3e-05,1e-08,0.005,20000,0.0001,10,1e-09,8000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,951.736325965001,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.05576103851647,-13.605456428327127,-2.8995482014725047,-36.98888998685016,166.62722210152148,2.8250626634878632e-05,39.024070550103346,0.44650812779233134,6
3e-05,1e-08,0.005,20000,0.0001,10,1e-11,4000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,951.7532457659836,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.01703602794927,-13.724691472155962,-2.8609012231640145,-36.950556277517705,167.3041421559351,2.8589115959988377e-05,38.27301400018865,0.446046168993517,5
3e-05,1e-08,0.005,20000,0.0001,10,1e-12,8000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,963.3347805869998,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.0557633971101,-13.605456322094598,-2.899550557714634,-36.98889234513799,176.15237180273078,2.8172222120838796e-05,39.023899713137965,0.4465082412370348,7
3e-05,1e-08,0.005,20000,0.0001,10,1e-12,4000,16x16,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,964.5410060959985,200.0,0.0,-200.0,200.0,0.0,-200.0,-37.01703605391732,-13.724691575166341,-2.8609012490965586,-36.950556303821315,167.38648721331373,2.8588599687808287e-05,38.272998943077035,0.4460461697662215,8
