status,error,seed,lambda_entropy,eta,lr_value,lr_policy,tau,max_buffer_size,batch_size,episodes,collect_per_episode,updates_per_episode,epsilon,elapsed_seconds,buffer_size_final,objective,v_sbeed_minus_v_lambda_star_l2,v_sbeed_minus_v_lambda_star_linf,v_sbeed_minus_v_star_l2,v_sbeed_minus_v_star_linf,soft_bellman_residual_linf,hard_bellman_residual_linf,V_sbeed,V_lambda_star,V_star
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,4000,200,50,0.1,412.4537525177002,12000,0.04581250299407888,1.754281570781272,0.9882725131160529,1.7282768728598699,0.9757958646828796,0.956600062928292,0.956600062928292,"[-0.009165971796326508, -0.004336772301376195, -0.029568081191876653, -0.0034902160489826447, 0.0, 0.029603998715636688, -0.0012003204314251915, 0.024204135317120446, -0.021328668616208364]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,50,20,0.1,70.3202133178711,12000,0.035456675621077294,1.7573084132416867,0.924848849611848,1.7313597108281398,0.9123722011786747,0.8357914933803768,0.8357914933803768,"[-0.03996924536803567, -0.037566470472888865, -0.11308786035554619, -0.01846326122894261, 0.0, 0.13004189417513945, 0.0021208913162651197, 0.08762779882132533, -0.08508967533144202]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,8000,100,20,0.1,345.96354031562805,12000,0.04551396815915426,1.7552734743879477,0.9904377136007304,1.7292850232112655,0.9779610651675571,0.9605296739622106,0.9605296739622106,"[-0.009322530001307157, -0.004161706393311537, -0.029213117992976875, -0.0032171433301708035, 0.0, 0.02927328251595402, -0.0010811212887258323, 0.02203893483244293, -0.019368212450384992]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,4000,50,100,0.1,654.6180167198181,12000,0.04532974632932589,1.756952978732689,0.9921770223425299,1.7309853223274616,0.9797003739093566,0.9636538424895618,0.9636538424895618,"[-0.010862138037034147, -0.004937565180983331, -0.030429391751526383, -0.0031824033731661606, 0.0, 0.030856557471962805, -0.0011049665765297907, 0.02029962609064337, -0.01782947935532761]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,128,8000,50,100,0.1,1256.6462132930756,12000,0.043771108732636316,1.7566681062161633,0.9901325020507464,1.7306979629824004,0.9776558536175731,0.9599708574886558,0.9599708574886558,"[-0.011714222625513965, -0.005505351675325904, -0.033026127459937826, -0.0034566198061149957, 0.0, 0.03361247988596028, -0.0012013660955513972, 0.022344146382426905, -0.01964999569879698]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,50,50,0.1,163.18230748176575,12000,0.03337343196617084,1.76295970505208,0.9130140007824716,1.7370770803442526,0.9005373523492983,0.8110124801650366,0.8110124801650366,"[-0.04796329762334241, -0.04899610169757013, -0.13060308592046416, -0.023186880513103254, 0.0, 0.15548531734070395, 0.0030282211314338484, 0.09946264765070167, -0.09947208020473526]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,100,20,0.1,78.44514513015747,12000,0.03501071872069549,1.7535340801365018,0.9161837687659017,1.7275357853247655,0.9037071203327284,0.818415484898817,0.818415484898817,"[-0.03834281896835783, -0.0381729365053436, -0.11584067283134288, -0.018493430322114528, 0.0, 0.13329804736690437, 0.002472486794539797, 0.09629287966727158, -0.09476848381545712]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,8000,200,20,0.1,409.82717657089233,12000,0.045572122810734625,1.7541375095212062,0.9883385455666762,1.7281316252070527,0.9758618971335029,0.9567959417513127,0.9567959417513127,"[-0.008947017287696386, -0.004231563723996843, -0.029139483920435364, -0.003358687526519928, 0.0, 0.029121645178826334, -0.0012121570766457678, 0.024138102866497046, -0.021184394869100218]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,200,20,0.1,100.88669276237488,12000,0.03419140045123543,1.750055357971729,0.9098109216271145,1.7240052700186408,0.8973342731939412,0.8054343660443722,0.8054343660443722,"[-0.03752641319373188, -0.03836033360937795, -0.11652207245773635, -0.018400497141237683, 0.0, 0.13388264977731598, 0.0036756315363517603, 0.10266572680605882, -0.10211100794396552]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,4000,100,100,0.1,742.3466954231262,12000,0.04489809846056934,1.7560090280368839,0.9896609355340618,1.730034530944628,0.9771842871008884,0.9590691459009346,0.9590691459009346,"[-0.01027886209081651, -0.005061189623666122, -0.032837845020808706, -0.0035985747010997896, 0.0, 0.03323950999431316, -0.001303525628236077, 0.02281571289911152, -0.020127934666615378]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
