ok,run_id,seed,seconds,episodes_completed,stopped_early,stop_reason,episodes,collect_per_episode,updates_per_episode,initial_collect_steps,max_buffer_size,tau,rollout_length,lambda_entropy,eta,lr_value,lr_rho,lr_policy,fisher_damping,batch_size,epsilon,eval_return_mean,eval_return_std,eval_return_median,eval_return_min,eval_return_max,eval_length_mean,eval_done_rate,eval_success_rate,score,mean_best_prob,min_best_prob,mean_entropy,best_actions,best_probs,last_objective,last_primal_mse,last_dual_mse,last_theta_grad_norm,last_beta_grad_norm,last_policy_grad_norm,tail_objective_mean,tail_objective_std,tail_primal_mse_mean,tail_primal_mse_std,tail_dual_mse_mean,tail_dual_mse_std
True,18,60,639.7439947128296,1500,False,,1500,20,10,1500,12000,100000.0,2,0.02,0.03,0.0003,0.0003,0.001,0.001,512,0.35,-0.249731316105534,0.2537881170452561,-0.22515902200000004,-1.0000000000000004,-0.04340619999999995,9.843333333333334,1.0,0.9333333333333333,-0.31330877086413755,0.6469480704448642,0.3027966229353074,0.8136740178714874,"[3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 2, 0, 0, 1, 3, 1, 0, 1, 1, 3, 3, 3, 3, 1]","[0.3027966229353074, 0.42694546799035527, 0.34556333848313764, 0.42575749004630253, 0.5683970906197324, 0.3985209567906767, 0.7797981497522231, 0.8237361169989043, 0.7957371878831001, 0.8979622085470338, 0.3185543535541753, 0.3540231393012643, 0.5855082150365861, 0.7760482581454836, 0.997387661856298, 0.4048493551556516, 0.6122893863975373, 0.46111702955554484, 0.7736531461448138, 0.9989635716934583, 0.4509977496890999, 0.8491123423575974, 0.9836671451271085, 0.9631099756385734, 0.8792058014216405]",0.023167153449018447,0.023478590133536592,0.01038122281727148,0.007761553234686025,0.008573093280295874,0.035435551964508656,0.023170439485167827,9.334791931202399e-05,0.023476084390277343,0.00010041441021895904,0.010188163503650366,0.00024412838536827592
True,16,58,662.408985376358,1500,False,,1500,20,10,1500,12000,100000.0,2,0.02,0.05,0.001,0.0003,0.001,0.01,1024,0.4,-0.2256319612618994,0.23362801001490213,-0.13906557999999997,-1.0000000000000004,-0.04340619999999995,9.7,1.0,0.9466666666666667,-0.28414286889949547,0.5919102200053313,0.3112669073453895,0.9208479925099762,"[1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3]","[0.3112669073453895, 0.3674930145384272, 0.41194136436138973, 0.381006603802039, 0.591058885545515, 0.3586642701488626, 0.3807794196588014, 0.6033645581011368, 0.6436592521230015, 0.7425045500623824, 0.4297968846477616, 0.5690090637381141, 0.4300266317166132, 0.5191023240669294, 0.9456083553132189, 0.4225411640503775, 0.7216038537571787, 0.5890477795833367, 0.5527318850980157, 0.9470655682339796, 0.6171464544281421, 0.7364874578178601, 0.9520526341833626, 0.9688451691535115, 0.6049514486579392]",0.02941921438230191,0.03010183815138717,0.01365247538170517,0.006458971719967207,0.0032811911430708617,0.034008135786017836,0.029474566174980864,5.85926024670067e-05,0.030159366169085898,5.944884121364028e-05,0.013695999882100891,3.171519724955018e-05
True,20,62,631.331298828125,1500,False,,1500,20,10,1500,12000,100000.0,2,0.08,0.03,0.0003,0.0003,0.0003,0.01,1024,0.4,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.0000376085335438,0.3015960827003297,0.25230558202053727,1.3624357742903561,"[0, 2, 2, 2, 0, 0, 3, 3, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 3, 2, 2, 3, 3, 3]","[0.25551958895505683, 0.260039977643149, 0.26954346018784386, 0.2691132938763942, 0.2582207100208345, 0.2592916557420783, 0.2766864800156072, 0.29227264174112166, 0.3232761314545732, 0.31011696489979806, 0.2704014067743079, 0.28952535611720703, 0.3380975979692335, 0.36403951868545315, 0.32350762907588826, 0.27023118940547686, 0.30276042836983713, 0.36198815563851494, 0.30817043505072483, 0.33200820769379824, 0.25230558202053727, 0.27644700069799194, 0.2921763905459763, 0.39973262373710716, 0.38442964118973155]",0.006214604530760714,0.006323939213979212,0.003644489440616575,0.010727732193618467,0.0024776687856756423,0.01166645118255567,0.006298190132114772,0.00012311444442765065,0.006409734879796766,0.0001260991569524294,0.003718158256066467,9.972136235247463e-05
True,19,61,656.6109046936035,1500,False,,1500,20,10,1500,12000,100000.0,2,0.05,0.03,0.0003,0.0003,0.001,0.01,512,0.35,-0.24642003063051712,0.24726443082785618,-0.22515902200000004,-1.0000000000000004,-0.04340619999999995,10.19,1.0,0.9466666666666667,-0.30832852385537096,0.4477298449895206,0.2624814459666097,1.1649985226602464,"[3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.26380086672910963, 0.2738291090107138, 0.29411551325932034, 0.28971637115209836, 0.3824109274324325, 0.2624814459666097, 0.3383021798325253, 0.4557136092860235, 0.47135854757253653, 0.49848850676044637, 0.2825744955297224, 0.32139855109475896, 0.30269877488185604, 0.43393126747738286, 0.8396968269352344, 0.2869549560754862, 0.45073877537227514, 0.3848110740717912, 0.46745478588822625, 0.9070236033790886, 0.3676343699306297, 0.4594133297928745, 0.7681983675717193, 0.8244853144723954, 0.5660145552627587]",0.011733519714148518,0.01191280335939797,0.0059761215083150784,0.0028666725512400413,0.003892446783527067,0.009017136213663925,0.011785837721490737,2.5832602121436708e-05,0.011967177566731048,2.6860388763477692e-05,0.006044661508010284,3.455317278934002e-05
True,28,70,311.3744034767151,1500,False,,1500,20,10,1500,12000,100000.0,1,0.08,0.1,0.001,0.0003,0.001,0.01,1024,0.4,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.000010849799361,0.3445325472986111,0.2560862022621593,1.3219255961281067,"[2, 2, 2, 2, 1, 0, 3, 3, 3, 3, 0, 2, 2, 0, 1, 0, 2, 2, 1, 1, 1, 2, 1, 1, 1]","[0.2571885667145314, 0.26773454005066605, 0.2795872192386567, 0.27075577137560897, 0.26984438431649044, 0.2661879824466986, 0.30452711194380205, 0.3359779484091979, 0.3310805735513942, 0.2879104109721254, 0.28240316847882885, 0.3022587381499319, 0.34882601871739766, 0.32672401806578155, 0.49535361998217187, 0.28320299951734973, 0.32622887760685776, 0.37923081787422797, 0.43562001698052316, 0.6730597309799026, 0.2560862022621593, 0.296380909432917, 0.3562523159129146, 0.44622570594901, 0.5346660335361324]",0.003359117676328785,0.003592964528664343,0.0023384685233555783,0.007406487337707772,0.0027338831985361718,0.0026941987507104856,0.0033169100766204797,4.075321842109775e-05,0.0035500392096827448,4.065957334617886e-05,0.0023312913306226548,1.6660990803352364e-05
True,24,66,552.1297662258148,1500,False,,1500,20,10,1500,12000,100000.0,2,0.05,0.0,0.001,0.001,0.001,0.01,1024,0.4,-0.7328344257956906,0.2645971347259974,-0.8227412376069502,-1.0000000000000009,-0.04340619999999995,29.06,0.99,0.9433333333333334,-0.7990477109151234,0.4153417084789086,0.25508884896794337,1.2208408059509404,"[1, 1, 3, 3, 1, 3, 3, 3, 3, 1, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.25508884896794337, 0.25759516451951237, 0.272533939665644, 0.2775758570575883, 0.31314192209971436, 0.2659459751351933, 0.3666495806743594, 0.4670944624809626, 0.4588683709271127, 0.3647211516409261, 0.272087626149093, 0.3061669534969505, 0.3154842989825801, 0.39112919272140023, 0.6949485892367915, 0.2833546094969726, 0.43091422735962176, 0.4116521724084963, 0.4890748011008879, 0.8021634373620345, 0.3495652665204608, 0.41232456805703593, 0.6752798509321328, 0.7617361148618883, 0.48844573011741194]",0.009194106315481562,0.009194106315481562,0.004801200186749394,0.002678125070852203,0.0023782520143429344,0.0064509569290675485,0.009224240633625862,6.925845321024773e-05,0.009224240633625862,6.925845321024773e-05,0.004769675655363145,5.3432810897893313e-05
True,27,69,507.5723035335541,1500,False,,1500,20,10,1500,12000,100000.0,2,0.02,0.1,0.001,0.0003,0.001,0.01,1024,0.4,-0.30212905590472305,0.3053749030730453,-0.22515902200000004,-1.0000000000000004,-0.04340619999999995,9.99,1.0,0.87,-0.3785746026800207,0.5355332539605602,0.28669076758585327,1.02632478657727,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.28669076758585327, 0.3206547086219572, 0.38610710305381807, 0.3830563197572012, 0.5924996151207966, 0.2919065347713803, 0.34186399506582626, 0.5642803794835213, 0.6089673573061397, 0.781976359497859, 0.323887673772466, 0.38928889611994283, 0.39337554865274843, 0.527044236328128, 0.9438975630374571, 0.32832025629879136, 0.49563081457810343, 0.5367918294723985, 0.6685690311082548, 0.948811777965954, 0.4435096262900729, 0.5726173058287185, 0.8201936426605839, 0.8220646482120758, 0.6163253584239554]",0.02289925095537462,0.023894722301862858,0.009954713464882376,0.0057866310897559765,0.006262931434961308,0.028039002684632195,0.02270253152868914,0.0001712380702759888,0.023682345735459943,0.00017868395711104042,0.009798142067707995,7.969950285649861e-05
True,26,68,530.917210817337,1500,False,,1500,20,10,1500,12000,100000.0,2,0.01,0.03,0.001,0.001,0.001,0.001,512,0.35,-0.251047952362456,0.24269099430908425,-0.22515902200000004,-1.0000000000000004,-0.04340619999999995,10.36,1.0,0.9533333333333334,-0.31186871617706885,0.782305235787727,0.3441447898920388,0.4967265564214344,"[1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3]","[0.3756694177715491, 0.4789350521851292, 0.3441447898920388, 0.7250166289189903, 0.6718900594077672, 0.5711700329773918, 0.8671061348170195, 0.9786318114693129, 0.979675728683396, 0.8823428202427189, 0.534635289303222, 0.8641407726528045, 0.5297127048067126, 0.5335013375782073, 0.9911680953247282, 0.6473073114411285, 0.9923104846322338, 0.9770386754040157, 0.8019968805873455, 0.9723045559056868, 0.8894125313478833, 0.9822159106644436, 0.9997309785444142, 0.9998975284168439, 0.9676753617181946]",0.037771086471630605,0.038320905640967774,0.018327305644572325,0.015171786366677386,0.012090597597088422,0.05292264549725357,0.03764221805266326,8.968745548027785e-05,0.038189599436481016,9.128628123703654e-05,0.018246046127258463,5.4939582445127675e-05
True,29,71,508.99719166755676,1500,False,,1500,20,10,1500,12000,100000.0,3,0.05,0.03,0.001,0.001,0.0003,0.03,1024,0.5,-0.9999735271391095,1.5335230797727551e-06,-0.9999734386011132,-1.0000000000000007,-0.9999734386011132,99.91666666666667,0.0033333333333333335,0.0,-1.0000287817719473,0.27446682338653433,0.2515950206208884,1.380064509672667,"[0, 2, 2, 3, 3, 0, 0, 0, 0, 3, 0, 2, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 3]","[0.2515950206208884, 0.2542446714738231, 0.2596228308528359, 0.2602812165066415, 0.2564784423679945, 0.25538922480860843, 0.25641109816490326, 0.27280557094578045, 0.28319390062272526, 0.26718132109901643, 0.26642400892233686, 0.27556803998458473, 0.2883270434891588, 0.28630146224263864, 0.282524586983018, 0.2667170499401117, 0.28431027428825645, 0.2785748631801458, 0.2805435400645351, 0.3104847978425351, 0.26273566645630403, 0.28752039379887984, 0.29496663711167115, 0.29015966789216396, 0.289309255003801]",0.005824320428179943,0.00594436322402318,0.004001426528107885,0.009633441158454397,0.007497633952620179,0.010395329889907018,0.005825771023160885,1.3538855381000032e-06,0.005945318458208747,1.5452860797826926e-06,0.003984914501595379,2.1410075948414356e-05
True,30,72,535.5311880111694,2200,False,,2200,25,15,2500,12000,100000.0,1,0.01,0.03,0.001,0.001,0.003,0.001,512,0.3,-0.7363930288253215,0.2688870463572401,-0.8227412376069502,-1.0000000000000007,-0.04340619999999995,29.343333333333334,0.99,0.9233333333333333,-0.8037338911957762,0.965830241705199,0.5548563148880625,0.07200794652963768,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3]","[0.5548563148880625, 0.9992941952341923, 0.9999736511201525, 0.9742479513610729, 0.9998259998179415, 0.9957200508042039, 0.9999951385797874, 0.9999999980393075, 0.9999998887177965, 0.9998160775950486, 0.999856660888584, 0.9998055439946384, 0.9991064276852611, 0.999999846697758, 1.0, 0.9680705828893099, 0.9999998718546665, 0.9999999855746102, 0.7014126066416301, 1.0, 0.9999192712299033, 0.9539881944382236, 1.0, 1.0, 0.9998677845778282]",0.024495545402824833,0.024921844664407986,0.01420997538610509,0.007414728635755222,0.005284646197082418,0.01055719455468029,0.0244676132132612,4.647873868432312e-05,0.0248952860574621,4.606172601540566e-05,0.014255761473363146,3.4841553552641205e-05
True,31,73,862.5853142738342,2200,False,,2200,25,15,2500,12000,100000.0,2,0.01,0.03,0.001,0.001,0.001,0.001,512,0.35,-0.21654722608835436,0.20366061869487698,-0.13906557999999997,-1.0000000000000004,-0.04340619999999995,9.763333333333334,1.0,0.9666666666666667,-0.2676975289118231,0.9572102958879514,0.549463653644664,0.08500299760188688,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.549463653644664, 0.9999407851737937, 0.9999762110742758, 0.6110630516508823, 0.9999958705832286, 0.9998178543945458, 0.9998532340758598, 0.9999999999998428, 0.9999999999999314, 0.9997994697099076, 0.9986021783409397, 0.9999999865128419, 0.9321713098197844, 0.854977094465759, 1.0, 0.9878822325514323, 0.9999999999949047, 0.9999755664660936, 0.9998199952760138, 1.0, 0.9999977297183308, 0.9974762279554164, 1.0, 1.0, 0.9994449457903388]",0.06542353807619956,0.06667771391521807,0.041805861300616906,0.011115138183659615,0.015284850165225313,0.038747112153971,0.06551123651831606,0.00010944972307397793,0.06676735367484123,0.00011076018210015936,0.04187057188417218,5.446069298764969e-05
True,32,74,989.5601897239685,2200,False,,2200,25,15,2500,12000,100000.0,3,0.05,0.01,0.001,0.0003,0.001,0.01,1024,0.4,-0.21256111139101008,0.20032874645421503,-0.13906557999999997,-1.0000000000000004,-0.04340619999999995,9.733333333333333,1.0,0.9666666666666667,-0.2627725212010295,0.7069784202912054,0.3166457877558043,0.748532056973184,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.3166457877558043, 0.47198289689677186, 0.6005312029504508, 0.4283679488559089, 0.8310321095782092, 0.4215205587999534, 0.70083160540518, 0.9250129994270606, 0.9202660179308869, 0.820392724546622, 0.5472194320444931, 0.6651690663257144, 0.41532322416075196, 0.8268998744408143, 0.9480895655074176, 0.4270728312399479, 0.9090218908665785, 0.9127389313848989, 0.7215017769964731, 0.9646548117386774, 0.7995324891660545, 0.696977551856551, 0.8879705408553054, 0.915347076553838, 0.6003575919957709]",0.04106024793910215,0.04134602125279874,0.028577331369658534,0.004294087962194104,0.002712555958152394,0.016629225197509062,0.0408412296863949,0.00011048390159801827,0.041125567094928386,0.00011130994960577874,0.028433740853347954,0.00010125098463057405
