problem,gamma,dataset_path,beta_update,beta_projection_radius,T,alpha,eta,rho,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,source_run_idx,source_greedy_success_rate,source_solver_success_rate,source_greedy_avg_reward,source_solver_avg_reward,seed,num_trajectories,max_steps,checkpoint_count,step,checkpoint_idx,avg_reward,reward_std,reward_sem,success_rate,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,device,status,error,train_elapsed_seconds,elapsed_seconds,run_idx
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1050,7,0.9122000000000001,0.020229990737825974,0.0020229990737825974,1.0,-0.0888080855314875,-0.1862978496611887,0.016191467501800807,-0.0940041742125264,67.76817535481084,0.0011962831409683048,0.19654779848368426,0.004343726871700316,cpu,ok,,22.401462585025,22.934185672027525,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1200,8,0.9142,0.01804483753365934,0.001804483753365934,1.0,-0.09676459512160321,-0.2581086195593144,0.023234878560360113,-0.10435382060821509,77.26932265964096,0.00021910544571771223,0.21640338779710433,0.004114846469987373,cpu,ok,,22.401462585025,22.98650393798016,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1350,9,0.9157000000000001,0.017823772571677075,0.0017823772571677076,1.0,-0.10403239213601029,-0.35328115096908097,0.030966991344450804,-0.11424034512485945,88.88462652782155,0.00020536372681146035,0.22217386463115302,0.0037965335862371065,cpu,ok,,22.401462585025,23.042819857015274,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1500,10,0.9158000000000002,0.018322586381763113,0.0018322586381763113,1.0,-0.11082764933234497,-0.46900189192511776,0.039171631677453675,-0.12367650901937233,101.03973669329862,0.00027479072268783207,0.22680557519534447,0.003466650179665915,cpu,ok,,22.401462585025,23.094454488018528,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1650,11,0.9177000000000001,0.017457307231001435,0.0017457307231001436,1.0,-0.11711053117921365,-0.6044937886491566,0.04788863656724919,-0.13262940150972238,112.89349906622526,0.00035272780313305057,0.23215845716671224,0.0031823941016754015,cpu,ok,,22.401462585025,23.144883798027877,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1800,12,0.9076999999999998,0.11271538304844453,0.011271538304844453,0.99,-0.12278705729939351,-0.7567511504406481,0.05721198669339057,-0.1409832330842126,124.94403696896534,0.00040293119103145274,0.2376589813476728,0.0029711836373572244,cpu,ok,,22.401462585025,23.195348687993828,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,1950,13,0.9069999999999999,0.11286444895707344,0.011286444895707345,0.99,-0.13545018608546663,-0.8441664926753101,0.059548730902571144,-0.1535315372318542,136.29102739332916,0.0002682367599879113,0.2471338512340917,0.00280497260115671,cpu,ok,,22.401462585025,23.245911069971044,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2100,14,0.9175,0.0156589278113803,0.0015658927811380298,1.0,-0.14890191345981474,-0.9293759172278068,0.06109688671082287,-0.1666011696084251,148.27404488229425,0.00027431733744821444,0.25116326384905935,0.002720426132805875,cpu,ok,,22.401462585025,23.29623146902304,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2250,15,0.9153,0.01783510328231682,0.0017835103282316822,1.0,-0.16245209297272054,-1.0138292944129017,0.06254659154022299,-0.17976049038864295,160.14217389629133,0.00029965627877890977,0.25571652804643114,0.0026405241827609843,cpu,ok,,22.401462585025,23.347324733971618,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2400,16,0.9146000000000002,0.018058267084662613,0.0018058267084662613,1.0,-0.17597497888635616,-1.0975309637162192,0.06402357980527155,-0.19288245361862666,172.4453132760298,0.0003320067315964581,0.26127705175221444,0.0025189652907637522,cpu,ok,,22.401462585025,23.398733643000014,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2550,17,0.9129,0.018978722801914736,0.0018978722801914736,1.0,-0.18954298006657924,-1.1795542087280046,0.06545542523709522,-0.20603540633881734,185.1061981781961,0.00035448528336088665,0.2675017226548279,0.0025278214505913593,cpu,ok,,22.401462585025,23.450814076990355,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2700,18,0.9114000000000001,0.019228556205221778,0.0019228556205221777,1.0,-0.20299406563472927,-1.253725541992866,0.06700413371736576,-0.21908031848788695,197.60113463990044,0.0006619122984422713,0.2749345550384821,0.002580366344124335,cpu,ok,,22.401462585025,23.50360802700743,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,2850,19,0.9118999999999999,0.01899999999999998,0.0018999999999999978,1.0,-0.21636835566529805,-1.3335580813854546,0.06862963251369276,-0.23208400207745822,209.70048504687205,0.0004805956239099438,0.27984749671321135,0.002460978297567396,cpu,ok,,22.401462585025,23.556086294003762,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,projected_gradient,0.25,3000,0.001,0.001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,234,1.0,1.0,0.9300000000000002,0.9123,42,100,20,20,3000,20,0.9122999999999999,0.019687200374503677,0.0019687200374503677,1.0,-0.22985102899898546,-1.4150467502793564,0.0701467762422436,-0.24518647996092355,222.26132777981127,0.0005249990098383047,0.2856085461728559,0.00237044637350326,cpu,ok,,22.401462585025,23.608467469981406,2
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,150,1,-0.1587,0.20336390728907325,0.020336390728907326,0.04,0.06609250895994837,-0.060639033136286394,0.08007319434363586,-0.01243014823622868,6.162673438815096,0.023140185226328533,0.03948054519046471,0.0031896916085628153,cpu,ok,,22.316546567017213,22.448092372040264,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,300,2,-0.1487,0.22475420918295289,0.02247542091829529,0.05,0.07528102340193657,-0.12427811664443617,0.10320153348354663,-0.01767667039316934,15.554175856714975,0.02976089609845395,0.05148069276518108,0.0019148125141619122,cpu,ok,,22.316546567017213,22.538643245992716,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,450,3,-0.1043,0.30600803778972735,0.030600803778972736,0.09,0.08969610457735432,-0.07372119728124912,0.12629176456630642,-0.023124271899292937,23.937403685227512,0.03397943484839131,0.06659031822175919,0.002052984349395474,cpu,ok,,22.316546567017213,22.627381124999374,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,600,4,0.023099999999999968,0.43521896265505877,0.04352189626550588,0.21,0.10734906987657628,-0.09156887380642242,0.15101084211127597,-0.027006763185630597,29.803604763236617,0.031518148329444384,0.08534041572179733,0.0017604274013714473,cpu,ok,,22.316546567017213,22.714554932026658,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,750,5,0.3064,0.5410493358635456,0.05410493358635456,0.47,0.1202935758939278,-0.24482587437696535,0.1676409555508274,-0.0292522820525918,35.994452339879054,0.023425775466207933,0.10187709546910442,0.002288570387700023,cpu,ok,,22.316546567017213,22.79370331100654,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,900,6,0.5390999999999999,0.5102843235972382,0.05102843235972382,0.68,0.13233151310421087,-0.5668724675515228,0.18565694540063912,-0.02572213654881274,41.42500047365688,0.01509817389965113,0.11292688164149006,0.0023438820628985863,cpu,ok,,22.316546567017213,22.86539213900687,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1050,7,0.7042999999999999,0.4122425857367838,0.04122425857367838,0.83,0.137292776704537,-0.8846404328264117,0.19776294609998366,-0.02591958111161361,46.340415155453094,0.00903227510677212,0.12033010030257345,0.0025055644053493943,cpu,ok,,22.316546567017213,22.931749401031993,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1200,8,0.7898999999999999,0.31448689972876476,0.031448689972876476,0.91,0.13716564852015847,-1.230337654720282,0.2029414659538946,-0.031461347375215255,51.45743299105445,0.007469804604663113,0.12488874385562732,0.003627180067433025,cpu,ok,,22.316546567017213,22.99656270100968,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1350,9,0.8373999999999999,0.2412158595720665,0.02412158595720665,0.95,0.1344669463748983,-1.539789171030951,0.2019778840574755,-0.03682241188950722,55.685548566981545,0.006609486088313861,0.12865957861409158,0.004594335305924097,cpu,ok,,22.316546567017213,23.063514348992612,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1500,10,0.8377000000000001,0.2412042807466423,0.02412042807466423,0.95,0.12556453145744678,-1.6467305378332597,0.19270296539649928,-0.04567961166957143,59.509369172403076,0.004965989674741387,0.1314272932894675,0.0033715007645453822,cpu,ok,,22.316546567017213,23.12465820799116,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1650,11,0.8459000000000002,0.21679993570389294,0.021679993570389293,0.96,0.1235247337045554,-1.719678183997472,0.19208353444294676,-0.04894789244924061,62.56784266888964,0.0038165872267701064,0.13229749060460544,0.002730459826678253,cpu,ok,,22.316546567017213,23.18632672203239,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1800,12,0.8434000000000001,0.21646480106707905,0.021646480106707906,0.96,0.11791186644850664,-1.9492332074070196,0.19312522256501483,-0.05614534742868373,69.12208940318075,0.0011978384723106094,0.13374581639199284,0.0031467714556969394,cpu,ok,,22.316546567017213,23.248780592984986,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1950,13,0.8553000000000002,0.18909382524946378,0.018909382524946377,0.97,0.11584240513676293,-2.0603230809340944,0.1948042650058306,-0.058101520530363,72.89386969083849,0.0013612523637160686,0.1338047895113466,0.0027302168356411463,cpu,ok,,22.316546567017213,23.310558247030713,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2100,14,0.8601000000000001,0.1895528763413864,0.01895528763413864,0.97,0.11621895360100862,-2.0839810975379303,0.19528951613100107,-0.05767841362213334,73.04617484399378,0.0012399720391539086,0.13390467661354916,0.0037746644266149036,cpu,ok,,22.316546567017213,23.37057528703008,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2250,15,0.8715000000000002,0.1562009518976673,0.01562009518976673,0.98,0.11054611459530597,-2.3294692906020362,0.19813015326061373,-0.06525298522108092,81.17464599644123,0.00040256005926253693,0.13575992708900797,0.0017518492415478923,cpu,ok,,22.316546567017213,23.430177283997182,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2400,16,0.8605000000000002,0.18944562930995917,0.018944562930995917,0.97,0.10311211316086061,-2.8547922768053806,0.20563905527655602,-0.07564208865078276,95.21126547062718,0.00042843338496362655,0.13787679023300947,0.001743397749153222,cpu,ok,,22.316546567017213,23.48985261103371,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2550,17,0.8490000000000002,0.2169275818276131,0.02169275818276131,0.96,0.09542568809084631,-3.2745457264695186,0.21105501912004654,-0.08523930186468566,108.11158813568093,0.0003870177628994451,0.13954658793706612,0.0018492033641145838,cpu,ok,,22.316546567017213,23.550054113031365,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2700,18,0.8478000000000003,0.2168487812725585,0.02168487812725585,0.96,0.09364148354831425,-3.2270770651563745,0.21009113092192785,-0.08666937400512635,109.6756866394795,0.0005490502758655204,0.13938142407092233,0.003534909408562797,cpu,ok,,22.316546567017213,23.61074875900522,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2850,19,0.8358000000000001,0.2405388731472514,0.024053887314725138,0.95,0.09373708450092122,-3.235798108339625,0.2101858465167812,-0.08653327501308403,109.68647853729036,0.00039679695229273896,0.13950427531968826,0.0035180428524757036,cpu,ok,,22.316546567017213,23.67193362803664,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,3000,20,0.8216000000000002,0.26096448924415877,0.02609644892441588,0.94,0.09294106343860431,-3.235688948178911,0.21006505215499555,-0.08783551812276058,110.9418363122878,0.0005367281290050238,0.139597318698434,0.0028112922194012775,cpu,ok,,22.316546567017213,23.73466960102087,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,150,1,-0.1582,0.20588993823561821,0.020588993823561823,0.04,0.04511042779775856,-0.03646686923658543,0.059938836730196614,7.4933279248044e-05,8.208793831449848,0.01162356994123129,0.049566738012375613,0.011149037707541401,cpu,ok,,25.866952928015962,25.99588586995378,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,300,2,-0.18969999999999998,0.10300000000000002,0.010300000000000002,0.01,0.05962164864865886,-0.0897461698348852,0.08921608848356026,-0.026676230747492632,19.966016171102197,0.015137027099452086,0.08216164856935049,0.003120486265462394,cpu,ok,,25.866952928015962,26.085473166953307,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,450,3,-0.179,0.14776790428017014,0.014776790428017014,0.02,0.07054251442015377,-0.17334555378871008,0.11431045443565688,-0.03643188376584567,32.686828534502546,0.023999885951742454,0.08114090117232348,0.0029573826511173434,cpu,ok,,25.866952928015962,26.174702670949046,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,600,4,-0.18960000000000002,0.10399999999999995,0.010399999999999996,0.01,0.07877814650030529,-0.20995486708480332,0.13406565818529795,-0.04966661755955387,45.20875066004022,0.019709346534324688,0.09794525508420034,0.0028617080093811657,cpu,ok,,25.866952928015962,26.264291396946646,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,750,5,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.07815529274924965,-0.1712420785544828,0.14647679508313974,-0.06369241740848959,57.6732297463539,0.02190382576501657,0.09990674473585791,0.002147363503767213,cpu,ok,,25.866952928015962,26.353830452950206,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,900,6,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.071864616895399,-0.1936584308120804,0.15438662706726314,-0.07732745657861667,70.97319141802363,0.00935165960485594,0.11300102710292029,0.002309477324896717,cpu,ok,,25.866952928015962,26.443303367996123,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1050,7,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.06061447362414772,-0.18871805051692414,0.1560215563744957,-0.0905845019160398,83.89457190870753,0.00815252587454381,0.11348675233197426,0.002519602256218006,cpu,ok,,25.866952928015962,26.532834353973158,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1200,8,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.04599776580974749,-0.12922612830323227,0.15460463485778775,-0.1053812127678961,96.78485454578218,0.0028998273115217444,0.11661995072752031,0.0026721361533535003,cpu,ok,,25.866952928015962,26.626442373963073,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1350,9,-0.1787,0.1498932616864077,0.01498932616864077,0.02,0.031938556084729675,-0.10976999327425954,0.15385827292580911,-0.11822201376250605,109.26652357040943,0.004064575768870762,0.1144187775417409,0.0023911007388974126,cpu,ok,,25.866952928015962,26.715392094978597,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1500,10,-0.058900000000000036,0.366994054943178,0.0366994054943178,0.13,0.05592086153259776,-0.3789594766414459,0.1899829268176554,-0.09402141136647478,118.37836537157308,0.035382957700312107,0.11698226963365883,0.0028193307633494233,cpu,ok,,25.866952928015962,26.801537172985263,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1650,11,0.4947999999999999,0.5244149794838727,0.052441497948387275,0.64,0.19618629764594034,-0.8817285129010577,0.33530263638200714,0.04454780455168684,122.37880889811416,0.10399514387330054,0.12041025045715532,0.01115162129995301,cpu,ok,,25.866952928015962,26.873315540957265,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1800,12,0.7516999999999999,0.371032016914656,0.037103201691465595,0.87,0.3165104021630639,-1.3365400035980914,0.4555010099625061,0.16260539816970582,122.96566807013687,0.10084428510086794,0.12365709409531196,0.020787136394285897,cpu,ok,,25.866952928015962,26.935770880954806,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1950,13,0.7818999999999999,0.3481428216155322,0.034814282161553224,0.89,0.3479761279825406,-1.7847480235185502,0.48196061945157703,0.19175931261313345,116.59045798712647,0.07328314409753268,0.12577789933332914,0.021455865848635076,cpu,ok,,25.866952928015962,26.994151957973372,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2100,14,0.8552999999999998,0.21877738789588258,0.021877738789588257,0.96,0.38824155400362725,-2.2208782730337697,0.5195731557856379,0.22937517569026464,109.69000333729473,0.10195655984746946,0.1293397921581792,0.021029916226497882,cpu,ok,,25.866952928015962,27.051718437985983,6
