critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction,run_idx
closed_form,0.0003,0.1,1e-06,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,13.315827445010655,0.0,-0.9948462247926807,-1.000495163032527,2.76797013109791,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.023663714226785967,-0.023663714226785967,4.442672549931203,0.023670811929815724,51.491757037421365,58.76927308386566,0.0005534444389626546,-0.001974152615263404,0.008473884745319087,-0.0019749558549595845,0.00847394835032863,0.10200000000000001,462
closed_form,0.0003,0.03,1e-06,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,14.430372720991727,0.0,-0.9948462247926807,-1.0031281800276608,2.7638503135681454,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.023089045835814503,-0.023089045835814503,4.429775406294964,0.023135934199491115,51.41968186655071,46.09964182317131,0.003521188503543207,-0.0019777117287563253,0.008461980624614463,-0.0019831620937753353,0.008462363073726498,0.10200000000000001,426
closed_form,0.0003,0.0003,1e-08,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,25.205379648017697,0.0,-0.9948462247926807,-1.0046961350110495,1.7982717949934521,0.0,-0.9948462247926807,-1.0000000000000002,1.9396659163559464,-0.10131245550136504,0.10131245550136504,-0.06800904191604792,-0.10130724340254293,44.69778617772585,18.7445115048563,0.0013536306029571683,0.0002757277203128098,0.000658351873437336,0.000256163820276059,0.0006685486400934379,0.10200000000000001,289
closed_form,0.0003,0.001,1e-08,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,25.3064307969762,0.0,-0.9948462247926807,-1.0008561370732427,2.0653650549478892,0.0,-0.9948462247926807,-1.0000000000000002,2.1044893565830263,-0.10074482230376464,0.10074482230376464,-0.06140784480562191,-0.10071940084344583,48.56638098797804,34.93142384548647,0.00024650862162902174,0.0002770490817075709,0.0005707970237625338,0.00024807536971112624,0.0005968891759934795,0.10200000000000001,324
closed_form,0.0003,0.003,1e-06,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,25.411348990048282,0.0,-0.9948462247926807,-1.001481936809743,2.7664348845081954,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.02358403909831759,-0.02358403909831759,4.437863173943376,0.023588523465580685,51.464208827948354,51.97849072762025,0.0016645090582970718,-0.0019753109282933086,0.00847413350535317,-0.0019760415260192017,0.008474121522599866,0.10200000000000001,363
closed_form,0.0001,0.001,1e-10,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,25.416141623980366,0.0,-0.9948462247926807,-1.0004633024414749,1.5579658276498525,0.0,-0.9948462247926807,-1.0000000000000002,1.6067542579906262,-0.10025950355734303,0.10025950355734303,-0.09899161742195095,-0.09984085143426259,41.21247413858193,27.289969772740502,7.160681064662801e-05,9.977694848138783e-05,0.0001824558861152058,5.024113273968671e-05,0.00035277719135495513,0.10200000000000001,73
closed_form,0.0003,0.03,1e-06,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,25.450120678986423,0.0,-0.9948462247926807,-1.00003872103429,2.768657281587674,0.0,-0.9948462247926807,-1.0000000000000002,2.768718118030626,0.023713837702003707,-0.023713837702003707,4.444963745469435,0.023713951655615267,51.50485293919683,76.7461155205078,4.519199227149391e-05,-0.0019735779199805442,0.008474249054210257,-0.0019735909290524056,0.00847425004994253,0.10200000000000001,433
closed_form,0.0001,0.03,1e-10,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,25.578162250982132,0.0,-0.9948462247926807,-1.0000088925488788,1.49375502585171,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.10012713805808132,0.10012713805808132,-0.09911392078178981,-0.1001264184844091,44.99994894706653,61.46029232533929,2.22145404677176e-06,9.978803863849922e-05,0.0001235178040587053,9.902068335400832e-05,0.0001247121462069212,0.10200000000000001,179
closed_form,0.0003,0.1,1e-10,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,25.660067544027697,0.0,-0.9948462247926807,-1.0000024091810866,1.3808009706534496,0.0,-0.9948462247926807,-1.0000000000000002,1.380810628805826,-0.1003349424014266,0.1003349424014266,-0.1000107940475195,-0.10033490981893468,44.09869191360514,65.01792769154055,8.452919991871009e-07,0.0002997929458634718,0.00033292144024781923,0.00029956494777456564,0.0003331559504482072,0.10200000000000001,459
closed_form,0.0001,0.0003,1e-08,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,25.714153571985662,0.0,-0.9948462247926807,-1.006018252067282,2.0292408688383325,0.0,-0.9948462247926807,-1.0000000000000002,2.124985132618746,-0.10102103824011816,0.10102103824011816,0.0057349049888475445,-0.10099643420831583,46.202021427024896,19.24307910631319,0.003706729067320277,7.60985566037124e-05,0.0002953881097181721,4.707314708003524e-05,0.00030943101665087457,0.10200000000000001,44
closed_form,0.0003,0.003,1e-08,5000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,25.749618001980707,0.0,-0.9948462247926807,-1.0001931913417104,2.129607151586563,0.0,-0.9948462247926807,-1.0000000000000002,2.130988918030626,-0.10066569231000908,0.10066569231000908,-0.059024137858183945,-0.10066552515094504,49.984830074390224,48.192739389638156,5.111187721905445e-05,0.00027754672421035677,0.0005642627653384847,0.0002766104709790748,0.0005648103375082456,0.10200000000000001,358
