alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,1e-05,0.05,2000,0.03,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,33.33427977998508,0.58,-0.6619744408931995,-0.152734558782995,1.9312702758654445,0.75,-0.358644044643933,1.4267444125445254,1.1832018375756728,-28.77853331844461,-304.7423165203645,8.793414170045457,-28.80749561866486,178.47554012204455,9.098967662390226,13.321642530028733,0.08548886644547743,2130
0.001,1e-05,0.1,1500,0.03,3,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,19.515538741019554,0.56,-0.6646167484656107,-0.08768470706374333,2.038170917563794,0.75,-0.35842881103893304,1.427874908625362,1.1788186642242484,-23.89608728807942,145.87405242598584,24.20908761630192,-23.915044130834445,182.4209998156711,5.765290081845524,49.80333631846583,0.19848297123545333,2286
0.001,1e-05,0.05,1500,0.06,5,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,25.587322284991387,0.45,-0.7213819713087608,-0.3912126253455421,2.2097263627458132,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-88.98811815473447,-784.4098185926282,25.68739038738605,-88.99684181653117,772.9541034734681,32.513333472729826,26.94564477767796,0.14317629129998946,2074
0.0003,1e-05,0.1,1000,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,13.597064498986583,0.44,-0.7366114042701439,-0.782891508022675,2.7519024704135657,0.75,-0.3588380238879483,1.4101997675080207,1.2452512152330877,-39.81720521683614,-78.4153005428067,38.883629689474574,-39.86494325110809,290.34646881688997,14.988221377660029,57.644944628710086,0.467001164742896,6
0.0005,1e-05,0.05,2000,0.03,5,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.20120887100347,0.39,-0.7432678301477754,-0.41843898576174254,2.236410179557078,0.75,-0.35842881103893304,1.427874908625362,1.1788186642242484,-35.49498635809941,-165.78457972006532,-5.710054291426061,-35.484439098154326,165.6944875440847,135.77021249566204,136.67908619378727,2.846069160835549,406
0.0005,3e-05,0.2,1500,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,19.92151560302591,0.39,-0.7519033310016944,-0.6615567721832802,2.574916338120148,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-19.854083839074345,-203.96675664288418,6.39364290116578,-19.8664250445766,359.5600731374891,4.798288588587611,29.099262503440094,0.3705308928044823,1717
0.0005,1e-05,0.05,2000,0.03,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,33.43742588700843,0.35,-0.7725180870963374,-0.5806958904440547,2.4092724812995456,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-56.672025278096,-572.5182241711238,16.09224298928795,-56.68517447121326,591.474953769311,8.857042245246253,25.225641271319002,0.1382824839394207,399
0.0005,1e-05,0.2,1500,0.06,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,25.787036969006294,0.27,-0.8067656564504102,-0.8991806708505529,2.949909348889424,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-25.180324706616677,-172.85853052776935,-1.7510320310874041,-25.18507338190841,167.13073677793116,9.117060900205988,16.28799744381306,0.18114745294472998,931
0.0005,3e-05,0.1,1000,0.06,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.238709054974606,0.26,-0.8073342508864029,-0.776524125611209,2.637394375639987,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-20.124775250836464,-212.51988111931422,7.643614720680853,-20.147639617906975,154.79334201053356,4.994678317503286,11.730236805360054,0.10985586401840038,1389
0.0005,3e-05,0.1,1000,0.03,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,17.425363337009912,0.21,-0.8203420999955672,-1.064063403221307,3.1742489007011923,0.75,-0.35842881103893304,1.427874908625362,1.1788186642242484,-13.67630255015328,161.12642948922735,-8.645076848253414,-13.658508779057172,347.95819154882594,29.167007094263845,53.116498317590484,1.023801931942952,1356
0.0005,1e-05,0.1,2000,0.03,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,33.17510772400419,0.21,-0.8217502019843697,-1.2175297722241611,3.3297321429344517,0.75,-0.35842881103893304,1.4277982484659602,1.1790029298529179,-25.31043774561067,-160.98772888110753,1.2008860081155615,-25.357931170227488,174.56644524956948,26.16100844992045,141.58015373448356,0.7765827813948849,691
0.0005,3e-05,0.05,1500,0.03,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,25.64681148499949,0.08,-0.8839219474935481,-1.354139950091422,3.88818101094026,0.75,-0.3604984358306104,1.5736171608005263,1.1008349320674224,-15.727000657637971,-54.41882949564925,3.3496092279466705,-15.710840526759895,355.9920659006023,9.798874219293479,19.0304386484235,0.16903168894438908,1165
