problem,ablation,policy_optimizer,policy_gradient,alpha,eta,rho,T,theta_lambda,theta_lr,theta_inner_steps,reinforce_samples,fisher_damping,cg_iters,cg_tol,count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,315.36737940099556,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,323.6456675470108,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,1,1,0,308.4979983390076,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,1,1,0,272.71540596400155,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,314.52535104198614,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,362.6854456809815,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,363.29316595796263,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,383.5698984970222,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,366.38188702601474,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,345.4393331320025,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,348.0303649699781,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,1,1,0,329.2147142000031,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,1,1,0,264.94995324802585,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,374.1334104599664,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,374.51572071999544,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,372.31993634899845,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,391.244710849016,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,339.3985934430384,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,375.3829890449997,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,353.09051382902544,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,1,1,0,324.561606984993,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,1,1,0,284.8004437920172,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,1,1,0,318.2986215770361,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,1,1,0,269.78916897799354,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,1,1,0,287.0651641789591,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,143.89780360402074,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,137.5673287580139,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,156.3753266299609,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,148.52063349902164,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,141.43028883298393,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.003,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,140.57118024496594,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.01,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,129.8954297649907,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
deterministic,sgd_exact_alpha,sgd,exact,0.03,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,1,1,0,152.92395080102142,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.0,0.0
stochastic,adam_exact_baseline,adam,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,117.4823381290189,0.91,0.91,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.1663000000000001,-0.1663000000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,5,5,0,371.0577754638158,0.91,0.8800000000000001,0.020000000000000018,0.008944271909999166,0.017530772943598366,0.93,0.93,0.0,0.0,0.0,-0.17440000000000008,-0.20573000000000005,0.030709151730388122,0.013733550160100626,0.026917758313797228,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,8,0.001,50,1e-10,5,5,0,1289.9499412152102,0.91,0.882,0.027748873851023242,0.012409673645990868,0.024322960346142102,0.93,0.93,0.0,0.0,0.0,-0.17285000000000011,-0.20604000000000008,0.028883373244827197,0.012917037198986457,0.025317392910013455,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,2,0.001,50,1e-10,5,5,0,641.0610762181925,0.9,0.86,0.02738612787525833,0.012247448713915901,0.024004999479275167,0.93,0.93,0.0,0.0,0.0,-0.17730000000000012,-0.22443000000000007,0.041158058141753974,0.01840644316537011,0.036076628604125416,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,1,0.001,50,1e-10,5,5,0,545.0697700159974,0.88,0.8539999999999999,0.015165750888103114,0.006782329983125273,0.013293366766925534,0.93,0.93,0.0,0.0,0.0,-0.2212000000000001,-0.24894000000000008,0.02211920545589286,0.009892009401532132,0.01938833842700298,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,364.90693528205156,0.89,0.89,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.19075000000000014,-0.19075000000000014,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,379.12916847795714,0.88,0.88,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.24180000000000013,-0.24180000000000013,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,371.7918886090047,0.87,0.87,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.3544500000000001,-0.3544500000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,345.1349986749701,0.87,0.87,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.26275000000000015,-0.26275000000000015,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,220.62160929397214,0.86,0.86,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2817000000000002,-0.2817000000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,334.9972625130322,0.85,0.85,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2942500000000002,-0.2942500000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,311.7577290709596,0.85,0.85,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.27835000000000015,-0.27835000000000015,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,390.1495303839911,0.84,0.84,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.3204500000000002,-0.3204500000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,381.34704060695367,0.84,0.84,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.3597000000000002,-0.3597000000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,366.15294950804673,0.84,0.84,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.37455000000000027,-0.37455000000000027,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,385.40606897399994,0.83,0.83,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2861500000000001,-0.2861500000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,372.8123466289835,0.77,0.77,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5536000000000003,-0.5536000000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,398.80131085100584,0.77,0.77,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5471000000000004,-0.5471000000000004,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,359.495642400987,0.77,0.77,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5629000000000004,-0.5629000000000004,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,343.87256013200385,0.77,0.77,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.6280500000000003,-0.6280500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,242.0459682889632,0.77,0.77,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5989500000000003,-0.5989500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,386.9375632299925,0.76,0.76,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5881000000000003,-0.5881000000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,375.6223723049625,0.76,0.76,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5695000000000003,-0.5695000000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,354.0337808410404,0.76,0.76,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.5988500000000003,-0.5988500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,298.8945973520167,0.75,0.75,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.7032500000000005,-0.7032500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,217.91706224699738,0.56,0.56,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.1508000000000005,-1.1508000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,343.1283218470053,0.46,0.46,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.2932000000000006,-1.2932000000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,364.03768446698086,0.46,0.46,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.2932000000000006,-1.2932000000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,350.07636389299296,0.46,0.46,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.2932000000000006,-1.2932000000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,341.9043711129925,0.45,0.45,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.3026500000000008,-1.3026500000000008,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,344.83992859796854,0.45,0.45,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.3092000000000008,-1.3092000000000008,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,374.1844626889797,0.43,0.43,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.345900000000001,-1.345900000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,329.07556770398514,0.38,0.38,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.4845000000000004,-1.4845000000000004,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,286.17136753199156,0.19,0.19,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.783150000000001,-1.783150000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,253.3136035290081,0.11,0.11,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.928700000000001,-1.928700000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,375.6538351729978,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9192500000000003,-1.9192500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,369.4206260649953,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9192500000000003,-1.9192500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,386.30364437395474,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9192500000000003,-1.9192500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,330.63147081201896,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9192500000000003,-1.9192500000000003,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,323.4056699780049,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9264500000000007,-1.9264500000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,329.2512733589974,0.09,0.09,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9490500000000006,-1.9490500000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,314.54718036204576,0.08,0.08,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9643500000000005,-1.9643500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,284.0146125489846,0.08,0.08,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9550000000000005,-1.9550000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
