run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
297,grid,1.6788695948254493,0.001,100.0,0.1,2000,0.5,1.0,1.6788695948254493
298,grid,1.5595206594073514,0.001,100.0,0.1,2000,1.0,2.0,1.5595206594073514
299,grid,1.5595206594073514,0.001,100.0,0.1,2000,5.0,10.0,1.5595206594073514
300,grid,1.7674242585517628,0.001,100.0,0.1,2000,20.0,40.0,1.7674242585517628
301,grid,1.6788695948254493,0.01,0.01,1e-06,2000,0.1,2.0,1.6788695948254493
302,grid,1.6788695948254493,0.01,0.01,1e-06,2000,0.5,10.0,1.6788695948254493
303,grid,1.6788695948254493,0.01,0.01,1e-06,2000,1.0,20.0,1.6788695948254493
304,grid,1.5595206594073514,0.01,0.01,1e-06,2000,5.0,100.0,1.5595206594073514
305,grid,1.4894227586832751,0.01,0.01,1e-06,2000,20.0,400.0,1.4894227586832751
306,grid,1.6788695948254493,0.01,0.1,1e-06,2000,0.1,2.0,1.6788695948254493
307,grid,1.6788695948254493,0.01,0.1,1e-06,2000,0.5,10.0,1.6788695948254493
308,grid,1.6788695948254493,0.01,0.1,1e-06,2000,1.0,20.0,1.6788695948254493
309,grid,1.5595206594073514,0.01,0.1,1e-06,2000,5.0,100.0,1.5595206594073514
310,grid,1.4894227586832751,0.01,0.1,1e-06,2000,20.0,400.0,1.4894227586832751
311,grid,1.6788695948254493,0.01,1.0,1e-06,2000,0.1,2.0,1.6788695948254493
312,grid,1.6788695948254493,0.01,1.0,1e-06,2000,0.5,10.0,1.6788695948254493
313,grid,1.6788695948254493,0.01,1.0,1e-06,2000,1.0,20.0,1.6788695948254493
314,grid,1.5595206594073514,0.01,1.0,1e-06,2000,5.0,100.0,1.5595206594073514
315,grid,1.4894227586832751,0.01,1.0,1e-06,2000,20.0,400.0,1.4894227586832751
316,grid,1.6788695948254493,0.01,10.0,1e-06,2000,0.1,2.0,1.6788695948254493
317,grid,1.6788695948254493,0.01,10.0,1e-06,2000,0.5,10.0,1.6788695948254493
318,grid,1.6788695948254493,0.01,10.0,1e-06,2000,1.0,20.0,1.6788695948254493
319,grid,1.5595206594073514,0.01,10.0,1e-06,2000,5.0,100.0,1.5595206594073514
320,grid,1.4894227586832751,0.01,10.0,1e-06,2000,20.0,400.0,1.4894227586832751
321,grid,1.6788695948254493,0.01,100.0,1e-06,2000,0.1,2.0,1.6788695948254493
322,grid,1.6788695948254493,0.01,100.0,1e-06,2000,0.5,10.0,1.6788695948254493
323,grid,1.6788695948254493,0.01,100.0,1e-06,2000,1.0,20.0,1.6788695948254493
324,grid,1.5595206594073514,0.01,100.0,1e-06,2000,5.0,100.0,1.5595206594073514
325,grid,1.4894227586832751,0.01,100.0,1e-06,2000,20.0,400.0,1.4894227586832751
326,grid,1.6788695948254493,0.01,0.01,1e-05,2000,0.1,2.0,1.6788695948254493
327,grid,1.5595206594073514,0.01,0.01,1e-05,2000,0.5,10.0,1.5595206594073514
328,grid,1.5595206594073514,0.01,0.01,1e-05,2000,1.0,20.0,1.5595206594073514
329,grid,1.7674242585517628,0.01,0.01,1e-05,2000,5.0,100.0,1.7674242585517628
330,grid,1.8331364924901155,0.01,0.01,1e-05,2000,20.0,400.0,1.8331364924901155
331,grid,1.6788695948254493,0.01,0.1,1e-05,2000,0.1,2.0,1.6788695948254493
332,grid,1.5595206594073514,0.01,0.1,1e-05,2000,0.5,10.0,1.5595206594073514
333,grid,1.5595206594073514,0.01,0.1,1e-05,2000,1.0,20.0,1.5595206594073514
334,grid,1.7674242585517628,0.01,0.1,1e-05,2000,5.0,100.0,1.7674242585517628
335,grid,1.8331364924901155,0.01,0.1,1e-05,2000,20.0,400.0,1.8331364924901155
336,grid,1.6788695948254493,0.01,1.0,1e-05,2000,0.1,2.0,1.6788695948254493
337,grid,1.5595206594073514,0.01,1.0,1e-05,2000,0.5,10.0,1.5595206594073514
338,grid,1.5595206594073514,0.01,1.0,1e-05,2000,1.0,20.0,1.5595206594073514
339,grid,1.7674242585517628,0.01,1.0,1e-05,2000,5.0,100.0,1.7674242585517628
340,grid,1.6085604145847647,0.01,1.0,1e-05,2000,20.0,400.0,1.6085604145847647
341,grid,1.6788695948254493,0.01,10.0,1e-05,2000,0.1,2.0,1.6788695948254493
342,grid,1.5595206594073514,0.01,10.0,1e-05,2000,0.5,10.0,1.5595206594073514
343,grid,1.5595206594073514,0.01,10.0,1e-05,2000,1.0,20.0,1.5595206594073514
344,grid,1.7674242585517628,0.01,10.0,1e-05,2000,5.0,100.0,1.7674242585517628
345,grid,1.6085604145847647,0.01,10.0,1e-05,2000,20.0,400.0,1.6085604145847647
346,grid,1.6788695948254493,0.01,100.0,1e-05,2000,0.1,2.0,1.6788695948254493
347,grid,1.5595206594073514,0.01,100.0,1e-05,2000,0.5,10.0,1.5595206594073514
348,grid,1.5595206594073514,0.01,100.0,1e-05,2000,1.0,20.0,1.5595206594073514
349,grid,1.4894227586832751,0.01,100.0,1e-05,2000,5.0,100.0,1.4894227586832751
350,grid,1.701306339839252,0.01,100.0,1e-05,2000,20.0,400.0,1.701306339839252
351,grid,1.6788695948254493,0.01,0.01,0.0001,2000,0.1,2.0,1.6788695948254493
352,grid,1.5595206594073514,0.01,0.01,0.0001,2000,0.5,10.0,1.5595206594073514
353,grid,1.7674242585517628,0.01,0.01,0.0001,2000,1.0,20.0,1.7674242585517628
354,grid,1.9615845838515689,0.01,0.01,0.0001,2000,5.0,100.0,1.9615845838515689
355,grid,-0.3909762962367233,0.01,0.01,0.0001,2000,20.0,400.0,-0.3909762962367233
356,grid,1.6788695948254493,0.01,0.1,0.0001,2000,0.1,2.0,1.6788695948254493
357,grid,1.5595206594073514,0.01,0.1,0.0001,2000,0.5,10.0,1.5595206594073514
358,grid,1.7674242585517628,0.01,0.1,0.0001,2000,1.0,20.0,1.7674242585517628
359,grid,1.9615845838515689,0.01,0.1,0.0001,2000,5.0,100.0,1.9615845838515689
360,grid,-0.3909762962367233,0.01,0.1,0.0001,2000,20.0,400.0,-0.3909762962367233
361,grid,1.6788695948254493,0.01,1.0,0.0001,2000,0.1,2.0,1.6788695948254493
362,grid,1.5595206594073514,0.01,1.0,0.0001,2000,0.5,10.0,1.5595206594073514
363,grid,1.7674242585517628,0.01,1.0,0.0001,2000,1.0,20.0,1.7674242585517628
364,grid,1.9615845838515689,0.01,1.0,0.0001,2000,5.0,100.0,1.9615845838515689
365,grid,-0.3909762962367233,0.01,1.0,0.0001,2000,20.0,400.0,-0.3909762962367233
366,grid,1.6788695948254493,0.01,10.0,0.0001,2000,0.1,2.0,1.6788695948254493
367,grid,1.5595206594073514,0.01,10.0,0.0001,2000,0.5,10.0,1.5595206594073514
368,grid,1.4894227586832751,0.01,10.0,0.0001,2000,1.0,20.0,1.4894227586832751
369,grid,1.6085604145847647,0.01,10.0,0.0001,2000,5.0,100.0,1.6085604145847647
370,grid,0.6469154204721382,0.01,10.0,0.0001,2000,20.0,400.0,0.6469154204721382
371,grid,1.6788695948254493,0.01,100.0,0.0001,2000,0.1,2.0,1.6788695948254493
372,grid,1.5595206594073514,0.01,100.0,0.0001,2000,0.5,10.0,1.5595206594073514
373,grid,1.5595206594073514,0.01,100.0,0.0001,2000,1.0,20.0,1.5595206594073514
374,grid,1.4894227586832751,0.01,100.0,0.0001,2000,5.0,100.0,1.4894227586832751
375,grid,1.8331364924901155,0.01,100.0,0.0001,2000,20.0,400.0,1.8331364924901155
376,grid,1.5595206594073514,0.01,0.01,0.001,2000,0.1,2.0,1.5595206594073514
377,grid,2.7785709083924557,0.01,0.01,0.001,2000,0.5,10.0,2.7785709083924557
378,grid,2.1198190090434994,0.01,0.01,0.001,2000,1.0,20.0,2.1198190090434994
379,grid,-0.9843757126377234,0.01,0.01,0.001,2000,5.0,100.0,-0.9843757126377234
