alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,2.0,4000,0.1,20,0.001,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular.csv,100,50,42,cpu,ok,,535.1602581659972,0.38,-1.2235233810137733,-1.2423644668883074,0.7036140329072602,1.0,-0.82274123760695,-0.82274123760695,-6.323084167370041e-17,-0.5405947897020538,-1.1128427204285243,0.4170862356662439,-0.30995101539597086,24.925128052993585,0.0011126445140706238,0.22686696539978238,0.00026776211895725377,1097
