sweep_family,problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,greedy_success_rate,solver_avg_reward,greedy_avg_reward,elapsed_seconds,run_idx
main_ablation,deterministic,projected_gradient,3000,0.001,0.001,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,1.0,0.7911000000000001,0.9300000000000002,181.3956844409695,238
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,1.0,0.7717999999999999,0.9300000000000002,171.2201674830285,174
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,1.0,0.7875999999999999,0.9300000000000002,171.27211573702516,72
main_ablation,deterministic,fogas_diag,3000,0.001,0.001,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,1.0,0.7697999999999997,0.9300000000000002,137.03042956802528,136
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.001,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,1.0,0.7693999999999999,0.9300000000000002,90.38793027802603,523
main_ablation,deterministic,fenchel_mirror,3000,0.001,1.0,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,1.0,0.7572999999999999,0.9300000000000002,179.24769459699746,241
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.2,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,1.0,0.7655,0.9099999999999998,170.31083032098832,144
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,1.0,0.7486999999999999,0.9300000000000002,177.04587102198275,197
main_ablation,deterministic,fenchel_mirror,3000,0.001,0.2,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,1.0,0.7361999999999999,0.9300000000000002,153.3833955959999,179
main_ablation,deterministic,fenchel_mirror,3000,0.001,0.75,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,1.0,0.7325999999999999,0.9300000000000002,98.7275582710281,132
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.85,1.0,0.7433999999999998,0.9300000000000002,173.31027606903808,141
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.85,1.0,0.7369999999999999,0.9300000000000002,134.2439806770417,3
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.005,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.85,1.0,0.7173999999999999,0.9300000000000002,165.96471411798848,166
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.84,1.0,0.7326999999999998,0.9300000000000002,165.77230712899473,45
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7241999999999998,0.9300000000000002,134.78248806594638,451
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,1.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7241,0.9300000000000002,179.54124568897532,520
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7239999999999999,0.9300000000000002,175.5589814959676,510
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7237,0.9300000000000002,183.3123418079922,518
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7236,0.9300000000000002,180.27239496196853,516
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7235999999999998,0.9300000000000002,172.99573851702735,512
eta_rho_sweep,deterministic,fogas_full,3000,0.001,1e-06,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.83,1.0,0.7234999999999999,0.9300000000000002,78.11910217703553,406
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.82,1.0,0.7092999999999998,0.9300000000000002,139.09159943799023,129
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.82,1.0,0.703,0.9300000000000002,171.01295307697728,68
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0003,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.82,1.0,0.7023999999999999,0.9300000000000002,147.30380096199224,562
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0003,1.0,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.82,1.0,0.6972,0.9300000000000002,142.18070991599234,553
main_ablation,deterministic,fogas_diag,3000,0.001,0.001,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.82,1.0,0.6865999999999999,0.9300000000000002,139.21951721498044,135
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.8,1.0,0.6858999999999998,0.9300000000000002,146.22155131900217,17
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.001,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.78,1.0,0.6476999999999999,0.9300000000000002,144.40904363803566,572
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.77,1.0,0.6493000000000001,0.9300000000000002,156.4342804500484,27
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.001,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.77,1.0,0.6278999999999999,0.9099999999999998,124.5152753580478,542
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.76,1.0,0.6174,0.9099999999999998,168.43542591197183,167
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.5,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.75,1.0,0.6215999999999999,0.9300000000000002,151.90723408496706,24
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.3,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.75,1.0,0.6068999999999999,0.9300000000000002,148.714414749993,154
main_ablation,deterministic,fogas_diag,3000,0.001,0.0003,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.74,1.0,0.6194,0.9300000000000002,175.6916640319978,90
main_ablation,deterministic,fogas_diag,3000,0.001,0.0005,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.72,1.0,0.5999,0.9300000000000002,178.90673124900786,100
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.67,1.0,0.5187999999999999,0.9300000000000002,179.05180602503242,190
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.67,1.0,0.5141999999999999,0.9300000000000002,158.34989785100333,157
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,158.01390688901301,173
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,0.25,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,164.065168186964,185
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,2.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,164.6446877340204,188
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,0.5,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,168.2480179539998,198
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,170.30058502900647,201
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,1.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,170.77187213598518,205
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,10.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,175.95919346704613,221
main_ablation,deterministic,projected_gradient,3000,0.001,0.0001,0.03,5.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.66,1.0,0.5352999999999999,0.9300000000000002,177.6107999610249,227
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.0003,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.64,1.0,0.5118999999999999,0.9300000000000002,147.84243396000238,555
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.075,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.62,1.0,0.46409999999999985,0.9099999999999998,177.34597701998428,178
main_ablation,deterministic,fenchel_mirror,3000,0.001,0.5,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.6,1.0,0.4340999999999999,0.9300000000000002,160.52344380499562,204
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.003,0.1,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.58,1.0,0.42119999999999996,0.9300000000000002,100.97937957401155,534
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.58,1.0,0.4203999999999998,0.9300000000000002,160.62215747102164,159
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.003,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.58,1.0,0.42149999999999993,0.9099999999999998,138.38303476799047,138
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.05,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.57,1.0,0.41169999999999995,0.9300000000000002,181.22552552598063,186
eta_rho_sweep,deterministic,fogas_full,3000,0.001,0.003,0.001,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.56,1.0,0.39819999999999994,0.9300000000000002,138.79070209496422,570
main_ablation,deterministic,fogas_diag,3000,0.001,0.003,0.01,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.5,1.0,0.33369999999999983,0.9300000000000002,175.64787950599566,184
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,161.14507566101383,171
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,1.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,166.77293922996614,181
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,5.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,166.84355394000886,183
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,0.5,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,171.04070565704023,194
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,0.25,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,171.79802977101645,196
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,172.71683413395658,199
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,2.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,173.4299166960409,202
main_ablation,deterministic,projected_gradient,3000,0.001,3e-06,0.03,10.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.48,1.0,0.32109999999999994,0.9300000000000002,182.82567575603025,229
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,1.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,158.60324756102636,165
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,162.5630533080548,170
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,167.83249252504902,177
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,10.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,169.9563600270194,189
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,2.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,170.0704675099696,187
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,0.25,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,171.85686504503246,191
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,5.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,173.50449403200764,200
main_ablation,deterministic,projected_gradient,3000,0.001,1e-06,0.03,0.5,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29710000000000003,0.9300000000000002,175.67615299200406,203
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.15,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.46,1.0,0.29289999999999994,0.9300000000000002,169.97878195304656,168
main_ablation,deterministic,fogas_diag,3000,0.001,0.002,0.02,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.45,1.0,0.27809999999999996,0.9300000000000002,173.60060772299767,163
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,1.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,128.47996207600227,140
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,140.60634437500266,147
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,0.25,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,152.9212298830389,161
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,0.5,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,174.3320177909918,209
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,175.3223863900057,212
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,10.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,175.81003240402788,218
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,2.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,178.77037129201926,225
main_ablation,deterministic,projected_gradient,3000,0.001,3e-05,0.03,5.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.43,1.0,0.2791999999999999,0.9300000000000002,183.3627909530187,233
main_ablation,deterministic,projected_gradient,3000,0.001,1e-05,0.03,0.1,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.33,1.0,0.1641,0.9300000000000002,142.66428988199914,150
main_ablation,deterministic,projected_gradient,3000,0.001,1e-05,0.03,10.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.33,1.0,0.1641,0.9300000000000002,149.23647867597174,158
main_ablation,deterministic,projected_gradient,3000,0.001,1e-05,0.03,2.0,1e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.33,1.0,0.1641,0.9300000000000002,169.36621007701615,195
