alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,0.0001,1.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2987.0397079170216,0.66,-0.576117688495088,0.7202536933168454,1.711869385933626,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,7.695481934696385,-187.566202960853,20.82018803311021,7.782203651146932,1364.9699497363413,2.370560024027371,2.773477265978373,0.0427608607899772,84
0.001,3e-05,1.5,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3304.8274026419967,0.66,-0.5869636448775204,0.5215847923661726,1.9995474353820184,0.94,-0.2102740006619639,2.967923004896019,0.0,9.081220930153862,-353.54918110267954,60.96266445908796,9.562437639032156,3066.7253096692075,2.070957098264952,8.454516881433731,0.0305039690674099,103
0.001,3e-05,2.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2254.521584086993,0.66,-0.5926411859495159,0.4707180478008793,1.9332440398880164,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,-23.042439256395745,-177.20737412980037,36.95751226398455,-22.707603483227228,2555.8860157120084,0.8347053471729896,8.82107265007056,0.015791885791984,34
0.001,0.0001,1.5,1000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,1894.984253434988,0.66,-0.6002673685907731,0.5259456173766928,1.9510509482514409,0.94,-0.2102740006619639,2.967923004896019,0.0,-1.343468326937746,-119.3130077706696,24.39793788179144,-1.255931657824209,1250.1424990639782,0.7853803687165988,3.7474577507185214,0.0173480569240833,4
0.001,3e-05,2.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3186.042078407016,0.65,-0.5811593718574405,0.5373338583973055,1.9742014594918096,0.94,-0.2102740006619639,2.967923004896019,0.0,9.008682980441002,-353.08061595633706,60.88893912745702,9.5048098280108,3116.174580499865,2.388579386893507,7.681524046548397,0.0380418747435593,87
0.001,1e-05,1.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3277.512405839981,0.65,-0.5848495746416154,0.5289468782978635,1.8441480674094384,0.94,-0.2102740006619639,2.967923004896019,0.0,-44.86660583412389,-215.06321485222455,45.13332746521,-44.19721704998886,3644.218431710368,0.7008540906309022,11.958086297601554,0.0208104843634282,99
0.001,1e-05,0.2,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,57.833414914959576,0.65,-0.5783761351490986,0.6594444056469223,1.700135262945721,0.94,-0.21027400066196392,2.95101197789587,0.01368750787666214,-44.334530295028046,-214.76377845820465,45.665403949968805,-43.66959668279631,3626.481702288543,1.003863899194038,13.345360204701846,0.020732292587278236,129
0.001,0.0001,1.0,1000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,1919.6570630130009,0.64,-0.5878512448373996,0.4884458684698457,1.9942849331347527,0.94,-0.2102740006619639,2.967923004896019,0.0,-1.1696923830083108,-122.92455854986116,24.767443248380808,-1.0813254247436643,1283.8074206627768,0.9009444703989684,3.787541624858859,0.0178894409926125,7
0.001,3e-05,1.5,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2452.799613220035,0.64,-0.5952646203332237,0.4512031151703359,1.951524337067908,0.94,-0.2102740006619639,2.967923004896019,0.0,-22.593594072801928,-177.59084772302572,37.40635718609144,-22.263537258685837,2541.280883901117,0.9419863631518334,8.065491559330999,0.0149684242520356,56
0.001,1e-05,0.5,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3075.199539884983,0.64,-0.5957735981763475,0.5587213436943368,1.6916881260335377,0.94,-0.2102740006619639,2.967923004896019,0.0,-33.710255868681486,-76.0621712691318,11.289721962757486,-33.541898793314004,1822.288319406941,0.2999292130278365,6.167629862492164,0.0344449035629861,85
