ablation,theta_mode,theta_start_mode,theta_lambda,D_theta,theta_inner_steps,checkpoint_step,count,seed_count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_return_best,solver_avg_return_mean,solver_avg_return_std,solver_avg_return_sem,solver_avg_return_ci95,greedy_avg_return_best,greedy_avg_return_mean,greedy_avg_return_std,greedy_avg_return_sem,greedy_avg_return_ci95
projection_dtheta,projection,zero,,100.0,10,1500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3085382466572235,-1.3085382466572235,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,2000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.373409876855329,-1.373409876855329,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,2500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.379679862464027,-1.379679862464027,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,3000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.399693633260467,-1.399693633260467,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,3500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4158999614958399,-1.4158999614958399,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4533426192839474,-1.4533426192839474,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,4500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.456295369034234,-1.456295369034234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,5000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612341235994055,-1.4612341235994055,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,5500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466339267338368,-1.466339267338368,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,6000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4691737979561401,-1.4691737979561401,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,6500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4680915496583615,-1.4680915496583615,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,7000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4710851321063094,-1.4710851321063094,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,7500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478708795630025,-1.478708795630025,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,8000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4790089047764314,-1.4790089047764314,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5082003837593319,-1.5082003837593319,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.509641880472447,-1.509641880472447,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.510782599700704,-1.510782599700704,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,100.0,10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5151720636723838,-1.5151720636723838,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2251417001029583,-1.2251417001029583,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,1000,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317037771575006,-1.317037771575006,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,1500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3085382466572235,-1.3085382466572235,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,2000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.373409876855329,-1.373409876855329,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,2500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.379679862464027,-1.379679862464027,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,3000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.399693633260467,-1.399693633260467,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,3500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4158999614958399,-1.4158999614958399,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4533426192839474,-1.4533426192839474,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,4500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.456295369034234,-1.456295369034234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,5000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612341235994055,-1.4612341235994055,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,5500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466339267338368,-1.466339267338368,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,6000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4691737979561401,-1.4691737979561401,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,6500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4680915496583615,-1.4680915496583615,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,7000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4710851321063094,-1.4710851321063094,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,7500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478708795630025,-1.478708795630025,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,8000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4790089047764314,-1.4790089047764314,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5082003837593319,-1.5082003837593319,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.509641880472447,-1.509641880472447,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.510782599700704,-1.510782599700704,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
projection_dtheta,projection,zero,,300.0,10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5151720636723838,-1.5151720636723838,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6686226177014563,-1.668622617701456,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,1000,5,5,5,0,,0.35,0.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.404833907574773,-1.404833907574773,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,1500,5,5,5,0,,0.58,0.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3471081263212756,-1.3471081263212756,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,2000,5,5,5,0,,0.67,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2941396772406142,-1.2941396772406142,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,2500,5,5,5,0,,0.71,0.71,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.246733689381302,-1.246733689381302,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,3000,5,5,5,0,,0.52,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.410589129652751,-1.410589129652751,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,3500,5,5,5,0,,0.57,0.57,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4077532865954554,-1.4077532865954554,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,4000,5,5,5,0,,0.67,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.283666107055667,-1.283666107055667,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,4500,5,5,5,0,,0.72,0.72,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1805516618405487,-1.1805516618405487,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,5000,5,5,5,0,,0.81,0.8100000000000002,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.0659321309899954,-1.0659321309899954,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,5500,5,5,5,0,,0.85,0.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0690938883570444,-1.0690938883570444,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,6000,5,5,5,0,,0.83,0.8299999999999998,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.0335849016088934,-1.0335849016088934,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,6500,5,5,5,0,,0.84,0.8400000000000001,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.0301542869165639,-1.0301542869165639,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,7000,5,5,5,0,,0.8,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0556596059179137,-1.0556596059179137,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,7500,5,5,5,0,,0.86,0.86,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0149602200801024,-1.0149602200801024,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,8000,5,5,5,0,,0.83,0.8299999999999998,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.0201995166939881,-1.0201995166939881,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,8500,5,5,5,0,,0.87,0.8699999999999999,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-0.9671831198437646,-0.9671831198437646,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,9000,5,5,5,0,,0.78,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0383711205613744,-1.0383711205613744,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,9500,5,5,5,0,,0.9,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9798062766150611,-0.9798062766150611,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,warm,1e-08,,10,10000,5,5,5,0,,0.89,0.89,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9764880260290753,-0.9764880260290753,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2251417001029583,-1.2251417001029583,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,1000,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317037771575006,-1.317037771575006,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,1500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3085382466572235,-1.3085382466572235,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,2000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.373409876855329,-1.373409876855329,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,2500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.379679862464027,-1.379679862464027,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,3000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.399693633260467,-1.399693633260467,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,3500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4158999614958399,-1.4158999614958399,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4533426192839474,-1.4533426192839474,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,4500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.456295369034234,-1.456295369034234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,5000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612341235994055,-1.4612341235994055,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,5500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466339267338368,-1.466339267338368,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,6000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4691737979561401,-1.4691737979561401,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,6500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4680915496583615,-1.4680915496583615,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,7000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4710851321063094,-1.4710851321063094,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,7500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478708795630025,-1.478708795630025,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,8000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4790089047764314,-1.4790089047764314,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5082003837593319,-1.5082003837593319,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.509641880472447,-1.509641880472447,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.510782599700704,-1.510782599700704,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_baseline,reg_fixed,zero,1e-08,,10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5151720636723838,-1.5151720636723838,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4537751288638028,-1.4537751288638028,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1467345714266184,-2.1467345714266184,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6920508473208924,-1.6920508473208922,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.610971365063903,-1.610971365063903,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4464767909142222,-1.4464767909142222,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,3000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3229911532051992,-1.3229911532051992,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,3500,5,5,5,0,,0.39,0.39,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4887151575935318,-1.4887151575935318,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,4000,5,5,5,0,,0.58,0.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4078985067801073,-1.4078985067801073,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,4500,5,5,5,0,,0.66,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3236865252269527,-1.3236865252269527,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,5000,5,5,5,0,,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2551984000570622,-1.2551984000570622,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,5500,5,5,5,0,,0.69,0.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2850421235259022,-1.2850421235259022,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,6000,5,5,5,0,,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2860769468802034,-1.2860769468802034,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,warm,1e-08,,1,6500,5,5,5,0,,0.81,0.8100000000000002,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.146606558576985,-1.146606558576985,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
