run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,device,torch_threads,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction
214,Primal AlgaeDICE,16000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.540908952487487,1.2764641753079764,1.4265848146289966,-0.9948462247926807,0.0,-1.0000000000000004,0.5566161921834256,1.284779493796885,1.4260796090763725,-0.9948462247926807,0.0,-1.0019707181953674,0.5567692168536325,30.23485507204896,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.1210075367401431,0.1210075367401431,-0.12099867605606342,-0.12100722841168929,71.63388426942188,39.0145611402951,0.00033464158316505677,0.029986297170878976,0.018673757979189833,0.029988618899896586,0.018670524519174447,0.079
221,Primal AlgaeDICE,4000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,6.81746451494375,0.8406361596914879,1.6020786017327766,-0.9948462247926807,0.0,-1.0000000000000004,0.6236985585567439,0.8683294533069897,1.6014215223238588,-0.9948462247926807,0.0,-1.0036923471491965,0.624783918109466,21.073763132968452,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.12066737206296796,0.12066737206296796,-0.12058264714069478,-0.12066710420627688,225.1093941826119,37.002881655766714,0.0008663485686654503,0.029974617834539523,0.017595499003247934,0.029978536554736368,0.017589248501042036,0.042
223,Primal AlgaeDICE,12000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,9.74074600030741,0.08235594040280846,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.17212063518535847,0.029691714879446277,-0.9147364059635233,0.98,-0.9168653334847446,0.0463202572714132,18.870199345983565,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11361073410775877,0.11361073410775877,-0.11360095716425478,-0.1136104688810465,75.54488781538966,56.827867603856525,0.0003520015710374571,0.028835592563168082,0.02197732106749312,0.028837983333604995,0.021974545731695865,0.03916666666666666
225,Primal AlgaeDICE,20000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,12.733990387045505,0.5093676957855325,1.26784964649995,-0.9948462247926807,0.0,-1.0000000000000004,0.5156304211429046,0.5266501973462571,1.2670203291632696,-0.9948462247926807,0.0,-1.0021238571932807,0.5161548611406289,21.37393434002297,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.11934253425190769,0.11934253425190769,-0.11933163948969297,-0.11934226975998014,79.86339694938687,37.3703479841669,0.0003518401406107755,0.029985284800197635,0.015738365363500456,0.029987441270351346,0.01573476021206508,0.042800000000000005
224,Primal AlgaeDICE,16000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,10.722900074998728,0.5189165513725603,1.26784964649995,-0.9948462247926807,0.0,-1.0000000000000004,0.5156304211429046,0.535068211763843,1.2670212369370069,-0.9948462247926807,0.0,-1.0021389384248547,0.5161569787505511,22.36394334997749,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11936271095139267,0.11936271095139267,-0.11935163907145406,-0.11936243520779037,80.48404687752428,37.40226601293864,0.00035908229700774635,0.029985181731179752,0.015773512575822254,0.029987318354741114,0.015769974614145983,0.0410625
227,Primal AlgaeDICE,8000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.757219647794488,0.15507893908543646,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.19362308493100422,0.011948376764859233,-0.8877067956019392,0.91,-0.893065067148929,0.014840240420374589,18.603399670973886,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.10916706076077119,0.10916706076077119,-0.1091643212577444,-0.10916693659670967,39.613171788694714,55.55143330716215,6.202836233923497e-05,0.028547392419012538,0.01940239011173903,0.028547735773511107,0.019402076875812385,0.073
226,Primal AlgaeDICE,4000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.8832856791979173,0.17038941541594685,0.09582685623940251,-0.9948462247926807,0.0,-1.0000000000000002,0.12744905016060304,0.2964893994517993,0.09959913233663771,-0.9944362142328906,0.03,-0.9997961673177996,0.1421308033643439,20.78674000297906,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.12393322272410427,0.12393322272410427,-0.12388005560752295,-0.12392619793624698,166.38929423019235,38.42633401011396,0.0007372948691819145,0.029977953900703104,0.023089607499631928,0.030057286871602373,0.022995405095166076,0.079
228,Primal AlgaeDICE,12000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.7922656814709477,0.13375661172637002,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1954241214846808,0.012416856204570706,-0.8877035302035863,0.91,-0.8943354910261377,0.015727863230634496,19.039101449016016,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.1092907841956364,0.1092907841956364,-0.10928808149507606,-0.10929065028556147,39.25906635722798,55.34031869829507,6.178606320772709e-05,0.02856468721897645,0.019371959894757956,0.028564727338279642,0.01937210808989602,0.07408333333333333
222,Primal AlgaeDICE,8000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,8.19385475199511,0.5630468474253283,1.26784964649995,-0.9948462247926807,0.0,-1.0000000000000004,0.5156304211429046,0.6064724377468548,1.267283310082281,-0.9948462247926807,0.0,-1.0042242488736544,0.5168279040781282,30.74301514204126,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.12043332275540668,0.12043332275540668,-0.12033674555175003,-0.12043294017102052,240.24315091651314,37.07307649621629,0.0010508906303326544,0.0299710270353454,0.017063288491302897,0.029975560936575784,0.017055941195043032,0.03825
229,Primal AlgaeDICE,16000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.827550490419424,0.12142861851606686,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.20558549145406527,0.012315396467665754,-0.8870208358019603,0.91,-0.8937869245766411,0.015367556502860254,19.550610160978977,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.10941372114580465,0.10941372114580465,-0.10941269969344898,-0.10941367043662636,24.13391610216067,57.852506844236935,3.789823918155808e-05,0.02855914512241641,0.019658572699510553,0.028559206420405672,0.01965856101885717,0.073375
230,Primal AlgaeDICE,20000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.795324242426177,0.06837140490625575,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1812784755574517,0.012278768664101467,-0.88840569434309,0.91,-0.8926693122315789,0.015367295091228285,22.21660675795283,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.10931992023617981,0.10931992023617981,-0.10931897985704937,-0.1093198703644287,23.11502601332574,57.58894550478094,3.711829387232931e-05,0.028544192710000433,0.019707659662977814,0.02854449188409508,0.01970730224093414,0.07475
233,Primal AlgaeDICE,12000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.2623640262763103,0.07652973645878276,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.09153793667610124,0.014175646186207749,-0.8977858404698524,0.88,-0.9046322237082309,0.01747144091349925,18.625096724019386,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.10965845702295599,0.10965845702295599,-0.10965702955898553,-0.10965841326823116,28.81363474773753,60.629788833631586,6.6725677801415476e-06,0.02871097590879016,0.018091900251842638,0.02871158389225556,0.018091007933177018,0.06258333333333334
234,Primal AlgaeDICE,16000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.9662977666669583,0.07417227685711597,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0869654641316633,0.012210956748909494,-0.8910478778349392,0.87,-0.8956693649435905,0.014760894260843035,19.032738812966272,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.10897416025413388,0.10897416025413388,-0.10897328547917948,-0.10897414388666748,22.694591708287387,60.24333183144544,3.4762414293142044e-06,0.028590544286420674,0.018627828285149233,0.028590870103856587,0.018627354561685152,0.0671875
231,Primal AlgaeDICE,4000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.4367421438657724,0.4279895229058248,0.5816988964490548,-0.9948462247926807,0.0,-1.0000000000000002,0.40769515350401536,0.5154850383666291,0.6415406074214116,-0.9948462247926807,0.0,-1.0018506807042724,0.4561740454891176,21.836411007039715,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.12232322351448202,0.12232322351448202,-0.1222908358927539,-0.12232218968411691,137.1578463588842,20.842837087521588,0.00041733121996133686,0.0299870262826405,0.020626799681008647,0.030002381723444712,0.020605963450099435,0.062
232,Primal AlgaeDICE,8000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.225355879169471,1.0897118739307308,1.6015917811134173,-0.9948462247926807,0.0,-1.0000000000000004,0.6106502608903452,1.0888784545826413,1.6007264812696482,-0.9948462247926807,0.0,-1.000034893934001,0.6105274692584344,24.277978939004242,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11915343623722054,0.11915343623722054,-0.11915181305324735,-0.11915343170173233,31.163906863411977,42.34291086185869,2.44452827710267e-06,0.02999947435983669,0.01577951084098262,0.02999981988244653,0.01577886255080654,0.0605
235,Primal AlgaeDICE,20000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.047327156891983,0.07115153519293271,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.08380359363168297,0.012603836272118573,-0.8914802119564159,0.87,-0.8973450087764827,0.015406758207848809,20.383491872926243,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.1091165047940927,0.1091165047940927,-0.1091157213767469,-0.10911649370035675,21.52659206462761,60.20995101835148,3.518998092674639e-06,0.028613185521652488,0.018552527935416816,0.028613450078367214,0.018552137847908212,0.06655
236,Primal AlgaeDICE,4000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.3077170610179842,1.1699548108287532,1.7304211491223889,-0.9948462247926807,0.0,-1.0000000000000004,0.664684329597265,1.1868223006251912,1.72918743659875,-0.9948462247926807,0.0,-1.0024543780107094,0.6647359683687974,20.639129515970126,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.12022133338148253,0.12022133338148253,-0.12020941686738282,-0.12022086999665416,82.89678861572499,37.27429410710619,0.00044633780086558136,0.029983020982895136,0.017275734989025942,0.029987005488179515,0.017269622556765046,0.07
237,Primal AlgaeDICE,8000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.22530647709657,0.07881550375916278,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.19540306197131627,0.013240046685787052,-0.8872720955169058,0.96,-0.892835017838771,0.01745093128848558,18.85863224597415,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.11015988520237874,0.11015988520237874,-0.11015316670617455,-0.11015960283781359,62.142408896249066,62.46235382593436,0.000320623497362365,0.028516809074724904,0.02094662992797686,0.028519872694208512,0.02094286287385932,0.0645
238,Primal AlgaeDICE,12000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.384537037843617,0.0644431761998673,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.18853278052827555,0.014288631184610726,-0.8902077389064488,0.93,-0.8964973650487487,0.019046180382775217,19.079148124961648,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.11010599761390677,0.11010599761390677,-0.1101045936920844,-0.11010590918520961,28.09441003344948,61.30609360414029,9.090599793839466e-05,0.028592058924428357,0.020244241570363315,0.028593226210478613,0.020242723895942474,0.06408333333333333
241,Primal AlgaeDICE,4000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.9356363952680047,0.09197590083447295,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.23640018520892853,0.013451518056461095,-0.8870394623857757,0.98,-0.8939914009633908,0.01768096289340572,17.85181891103275,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.11110685779799695,0.11110685779799695,-0.1110966408608694,-0.11110649434450386,76.89011757485697,60.719643323840224,0.00042459915761791254,0.02852210868434783,0.022088990774348696,0.028526557368099163,0.022083738801970034,0.06725
239,Primal AlgaeDICE,16000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.3569358014377686,0.06633722417955257,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.18125198390875916,0.013913756800916072,-0.8894756804049807,0.92,-0.8965947893878414,0.01832564395121114,21.0267533530714,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11012364329039093,0.11012364329039093,-0.11012221920896682,-0.11012356543440001,28.420683663744065,61.28453678475235,8.415906360664864e-05,0.02859329821516434,0.02025409440218549,0.02859458795997441,0.02025238883358322,0.0640625
240,Primal AlgaeDICE,20000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.3596511573176784,0.06599439535007957,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.167111180763498,0.013844290652152775,-0.8897983943129113,0.91,-0.8966485261965527,0.018193836942982083,22.020397045998834,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11006628420615605,0.11006628420615605,-0.11006479649983887,-0.11006620259690113,29.045795519405758,61.00659704951915,8.670718026335906e-05,0.02859385405729437,0.020160131574693294,0.02859519119270175,0.02015835638164752,0.0639
242,Primal AlgaeDICE,8000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.104624249303393,0.16885973874398238,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1867733591143198,0.012903996443510713,-0.8869557646794602,0.93,-0.88996840036578,0.017253965678163227,18.52609220496379,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.11030658859620844,0.11030658859620844,-0.11030528372300646,-0.11030651253990897,27.15308714497507,62.3486786449921,8.114288171169391e-05,0.028504358827187545,0.021588262958108183,0.028505265684446,0.021587171218419878,0.059125000000000004
243,Primal AlgaeDICE,12000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.234825301256229,0.823186977044487,1.4265848146289966,-0.9948462247926807,0.0,-1.0000000000000004,0.5566161921834256,0.834225477615628,1.4258791210623676,-0.9948462247926807,0.0,-1.0005032420869777,0.5565700244173803,21.308714663027786,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.11934223552166329,0.11934223552166329,-0.11933998046118084,-0.11934219709801111,36.468919618768155,39.15508859187931,5.4193297188850495e-05,0.029996304726344902,0.016052732140124388,0.029997145001476013,0.016051233707968054,0.056749999999999995
244,Primal AlgaeDICE,16000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.4456406465954235,0.7096758213893574,1.2513961136786578,-0.9948462247926807,0.0,-1.0000000000000004,0.5128485965308207,0.7191398086478117,1.2508836043460052,-0.9948462247926807,0.0,-1.0004259434922376,0.5128378393159105,22.11189593799645,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.1191448837851635,0.1191448837851635,-0.1191430487946138,-0.11914485238707885,32.89613167272763,40.717353620012915,4.27429192993816e-05,0.029996845610772774,0.015694182556455813,0.02999747130924099,0.015693046601470514,0.055
245,Primal AlgaeDICE,20000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.358479031143854,0.8263790771452673,1.4265848146289966,-0.9948462247926807,0.0,-1.0000000000000004,0.5566161921834256,0.8289043815401275,1.4260510304519454,-0.9948462247926807,0.0,-1.000344632479553,0.5565808724513419,22.63016812398564,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.11886088266964587,0.11886088266964587,-0.11885706194380731,-0.11886017041586386,43.18660942849231,39.5064889996731,6.506519013555441e-05,0.029997321003014204,0.015153526648488918,0.030001986078031576,0.015145699155437228,0.055400000000000005
246,Primal AlgaeDICE,4000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,69886.47937037214,0.3059216322058354,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000004,0.42542102974332047,0.3602492183591081,0.6082975571003397,-0.9948462247926807,0.0,-1.0029250848911855,0.4198388405709762,20.93973448302131,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.11876101395327897,0.11876101395327897,-0.11874699100285856,-0.118760333651458,89.47395799706257,32.47792447519959,0.0005904017880750146,0.029979897845961247,0.014418617068532806,0.029985689122651392,0.014407985917687507,0.04225
247,Primal AlgaeDICE,8000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,33.36990008632151,0.4457054350533487,1.3291872426900766,-0.9948462247926807,0.0,-1.0000000000000004,0.5595308865704598,0.47552711954644855,1.368990951592928,-0.9948462247926807,0.0,-1.002643529211752,0.5759534873556754,21.770892754022498,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11857083805273372,0.11857083805273372,-0.118557996402943,-0.11857031818579122,85.9829617362247,29.569616206363126,0.0004985855181933967,0.029981812210637514,0.01407907785069946,0.029985605903819476,0.014072104511940239,0.03875
249,Primal AlgaeDICE,16000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,60.09412649212052,0.08262964594618513,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.23342001673221222,0.12240880255530548,-0.9794531865722322,0.55,-0.9801378964623697,0.16935222209643158,19.436940762971062,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.1169739685379391,0.1169739685379391,-0.11697263876535495,-0.11697392863314121,27.819429752525465,39.73293269079013,5.763847957629667e-05,0.029720859428045487,0.015944817582273278,0.029721730482470628,0.015943268932437252,0.042125
248,Primal AlgaeDICE,12000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,46.15673009408634,0.09676768826270035,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.21138979898987648,0.10006911320316915,-0.9751708094082897,0.62,-0.9755359792361158,0.1443228913941874,20.783214605005924,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11652653671407312,0.11652653671407312,-0.11652471611333975,-0.11652645519515416,32.30246257865298,38.85619098700599,0.00010230465490274708,0.029655011912082873,0.016089341073764873,0.02965616877178262,0.01608736064744115,0.04066666666666666
250,Primal AlgaeDICE,20000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,27.212222777690634,0.06710906064905701,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.17466048893085487,0.04830608180224495,-0.9482363212219375,0.85,-0.9509218210195374,0.07499415702336173,20.210445113945752,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.11485821284234486,0.11485821284234486,-0.11485712187980734,-0.11485818020732973,25.19913715646732,51.414815240686856,4.7461506285317643e-05,0.029328131745685087,0.01804978775540753,0.029328866712070568,0.018048647738111417,0.041
251,Primal AlgaeDICE,4000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.092338996041775,0.08830807793795442,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1836366479125505,0.0218603528890554,-0.9164140352530964,0.89,-0.9237037301531908,0.03042177984682338,18.45083628204884,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.11195110044073057,0.11195110044073057,-0.11194244181564302,-0.11195070790217673,70.42479620295491,53.91144568006029,0.0004216010394798774,0.028923434083294498,0.018368510326040675,0.028926919101920606,0.01836366269554273,0.0585
252,Primal AlgaeDICE,8000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,3.9434648585480514,0.0843791905375765,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1803226672154121,0.022702544342264975,-0.9144555160371794,0.92,-0.9236830328701658,0.03155134890870166,19.20715144794667,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.11194682727383135,0.11194682727383135,-0.1119383981787842,-0.11194642952162792,69.4176181255745,53.03651550200607,0.0004109088118101379,0.028924283573533344,0.01836415838569741,0.02892779263347292,0.01835927998205793,0.054375
253,Primal AlgaeDICE,12000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.032863580054615,0.07859556941658587,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.16262449041291938,0.02291521186837874,-0.9206784160550323,0.86,-0.924913092843382,0.03162677702499236,19.42278715100838,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.11194830223670017,0.11194830223670017,-0.1119444630944221,-0.11194805640374494,46.4325919339159,53.36956406209311,0.00025244983397558414,0.028956993327953626,0.018125958559966255,0.02895952807137262,0.01812231543348112,0.056
254,Primal AlgaeDICE,16000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.07968228120147,0.07908118809721452,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.11437045728894465,0.022787666840553562,-0.9219223894472411,0.83,-0.9263473897146157,0.031191041246794667,19.458310617948882,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.1112211090667092,0.1112211090667092,-0.11122002887684468,-0.1112209901803563,24.016288367970777,55.458195650300624,1.3138750622099344e-05,0.029003235402124704,0.016551190403254038,0.029003273533321817,0.01655133907223389,0.0555625
255,Primal AlgaeDICE,20000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.119385247885735,0.07892862978027564,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.11431526602968023,0.02289440532940021,-0.9278340269034275,0.8,-0.9271504365254414,0.03114002394336278,20.995432623953093,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11124438521288753,0.11124438521288753,-0.11124190799909373,-0.11124289288518696,24.309085872200484,55.76258264028356,2.0958579422047348e-05,0.02901450612769724,0.016424256562561204,0.02901535579074407,0.016425481259314027,0.0553
257,Primal AlgaeDICE,8000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.586243314721895,0.8914057282844687,1.7071488960632721,-0.9948462247926807,0.0,-1.0000000000000004,0.6777326272636637,0.9047849036596888,1.7070605495982518,-0.9948462247926807,0.0,-1.001913419953122,0.6808089884488149,20.941526965005323,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.11910258061041035,0.11910258061041035,-0.11909281264976329,-0.11910223654661863,75.19533305465181,28.227951110167115,0.00036872886343633987,0.02998674660548302,0.015314720933797809,0.02999091886770407,0.0153072230815146,0.055625
256,Primal AlgaeDICE,4000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.183042981671216,0.9293915648020759,1.7071488960632721,-0.9948462247926807,0.0,-1.0000000000000002,0.6777326272636636,0.9177875866593556,1.6239433858895862,-0.9948462247926807,0.0,-1.002522018117696,0.6933332404558399,21.704400026996154,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11950601707042649,0.11950601707042649,-0.11949263263078581,-0.11950561951043216,88.27302978720229,26.860935210266224,0.0004308951818626981,0.029982590866967297,0.015966149911166485,0.029990013712012306,0.015952949944674465,0.064
258,Primal AlgaeDICE,12000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.742601376728537,0.9477445391416173,1.8504384704809744,-0.9948462247926807,0.0,-1.0000000000000004,0.7858007646775031,0.9496182004712798,1.848681518028628,-0.9948462247926807,0.0,-1.0002356347376495,0.7868042962820231,21.790253939048853,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.11817129817195365,0.11817129817195365,-0.11816564214383424,-0.11817110861230662,57.27024605698675,32.10575281481564,2.9060707724474e-05,0.029998054071273164,0.013731004782479508,0.030001650259809925,0.013723559875693092,0.05483333333333333
259,Primal AlgaeDICE,16000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.74310694105445,0.867515386304859,1.7304211491223889,-0.9948462247926807,0.0,-1.0000000000000004,0.664684329597265,0.8696910802805435,1.7295704878422844,-0.9948462247926807,0.0,-1.0002041534910655,0.664565056620993,21.786299903993495,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.11787066561374498,0.11787066561374498,-0.1178674806448091,-0.11787050348852257,42.58762998900323,37.94276448901333,2.562094919830884e-05,0.029998285133022027,0.013074899359829707,0.030000990953665017,0.013069061691512118,0.0533125
260,Primal AlgaeDICE,20000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,5.017096558765356,0.837768998070316,1.7304211491223889,-0.9948462247926807,0.0,-1.0000000000000004,0.664684329597265,0.8381988482680166,1.7295614222533342,-0.9948462247926807,0.0,-1.000083205011499,0.6645507360708542,22.956968852027785,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.1176118157792939,0.1176118157792939,-0.11760994136109075,-0.11761180105726815,33.40385765803852,38.84683953546999,5.144746488571213e-06,0.029999150907815648,0.01249852247122967,0.029999641057459545,0.012497381281646316,0.052950000000000004
261,Primal AlgaeDICE,4000,0.3,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,5.775839948956107,0.4538281496510948,0.8963958980997448,-0.9948462247926807,0.0,-1.0000000000000002,0.44400334597163005,0.5141636493666001,0.9668967936530881,-0.9948462247926807,0.0,-1.0020842066439322,0.4645461797515885,20.967564991966356,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.11891462870560435,0.11891462870560435,-0.11890699262376353,-0.1189143411578415,66.4012081725644,23.547676424225248,0.000354754044627212,0.029985618431802565,0.014916949682988342,0.02998956159121173,0.014909598853954735,0.055
262,Primal AlgaeDICE,8000,0.3,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,5.267724760336867,0.17653955225762316,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.23491750243255177,0.025984952357929445,-0.9296671021418992,0.84,-0.9339730330246871,0.03570334572757198,19.39996641705511,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.11253868521268615,0.11253868521268615,-0.11253730313980571,-0.11253833019546662,24.82404875403083,60.15750310843051,0.00010238861489863507,0.029100275737801905,0.017368171571112864,0.029101241723009742,0.017367166217055367,0.05075
